Date of Reading,(CUS) UN0633 (Flow) (Flow (m3/hr)),(CUS) UN0630 (Flow) (Flow (m3/hr)),(IN) NX1201 (Flow) (Flow (m3/hr)),(OUT) UN0401 (Flow) (Flow (m3/hr)),(OUT) UN0601 (Flow) (Flow (m3/hr)),(OUT) UN0602 Flow (Flow (m3/hr)),(OUT) UN1301 15 Min flow (Flow (m3/hr)),(OUT) UN0402 Flow (Flow (m3/hr)),Pulborough 200mm Trunk main (Balance) (Flow (m3/hr))
21/05/2023 21:00:00,,,65.99999,19.4,43.48001,,,,3.11998
21/05/2023 21:15:00,,,68,19.84,45.24001,,,,2.91999
21/05/2023 21:30:00,,,60.40001,18.52,39.28,,,,2.60001
21/05/2023 21:45:00,,,60.00001,17.68,39.35999,,,,2.96002
21/05/2023 22:00:00,,,49.20001,15.36,31.56,,,,2.28001
21/05/2023 22:15:00,,,46.4,14.32,30.4,,,,1.68
21/05/2023 22:30:00,,,44.39999,13.84,28.32,,,,2.23999
21/05/2023 22:45:00,,,39.2,12.64,25.08,,,,1.48
21/05/2023 23:00:00,,,38.80001,11.6,25.16,,,,2.04001
21/05/2023 23:15:00,,,36,11.64,23.04,,,,1.32
21/05/2023 23:30:00,,,36,12.12,22.32,,,,1.56
21/05/2023 23:45:00,,,34.8,11.76,21.56,,,,1.48
22/05/2023 00:00:00,,,35.2,11.44,22.24,,,,1.52
22/05/2023 00:15:00,,,33.2,11.04,20.48,,,,1.68
22/05/2023 00:30:00,,,32.8,11,20.48,,,,1.32
22/05/2023 00:45:00,,,32.4,10.88,19.96,,,,1.56
22/05/2023 01:00:00,,,31.2,10.52,19.32,,,,1.36
22/05/2023 01:15:00,,,31.6,10.88,19.52,,,,1.2
22/05/2023 01:30:00,,,31.2,10.76,19.04,,,,1.4
22/05/2023 01:45:00,,,31.6,10.64,19.76,,,,1.2
22/05/2023 02:00:00,,,31.6,10.92,19.16,,,,1.52
22/05/2023 02:15:00,,,32.4,10.84,20.2,,,,1.36
22/05/2023 02:30:00,,,31.6,10.8,19.28,,,,1.52
22/05/2023 02:45:00,,,31.6,10.48,19.88,,,,1.24
22/05/2023 03:00:00,,,32.4,10.68,20.36,,,,1.36
22/05/2023 03:15:00,,,38.00002,10.52,25.6,,,,1.88002
22/05/2023 03:30:00,,,34.8,10.48,22.92,,,,1.4
22/05/2023 03:45:00,,,37.19999,10.64,25.16,,,,1.39999
22/05/2023 04:00:00,,,43.6,11.04,30.52,,,,2.04
22/05/2023 04:15:00,,,49.20001,11.48,35.52,,,,2.20001
22/05/2023 04:30:00,,,56.40001,12.68,41.04,,,,2.68001
22/05/2023 04:45:00,,,61.99999,13.48,45.43999,,,,3.08
22/05/2023 05:00:00,,,56.80001,13.84,40.64,,,,2.32001
22/05/2023 05:15:00,,,63.60001,15.16,45.51998,,,,2.92003
22/05/2023 05:30:00,,,74.40001,17.64,53.28,,,,3.48001
22/05/2023 05:45:00,,,79.6,19,57.04002,,,,3.55998
22/05/2023 06:00:00,,,86.8,23.96,58.88002,,,,3.95998
22/05/2023 06:15:00,,,90.79999,24.2,62.20001,,,,4.39998
22/05/2023 06:30:00,,,90,26.72,59.04,,,,4.24
22/05/2023 06:45:00,,,91.19999,27.08,60.16,,,,3.95999
22/05/2023 07:00:00,,,94.39999,28,62.08002,,,,4.31997
22/05/2023 07:15:00,,,91.19999,27.76,59,,,,4.43999
22/05/2023 07:30:00,,,87.59999,25.08,58.48002,,,,4.03997
22/05/2023 07:45:00,,,87.99998,28.24,55.8,,,,3.95998
22/05/2023 08:00:00,,,80.79998,25.92,51.19999,,,,3.67999
22/05/2023 08:15:00,,,80.79998,23.32,53.92001,,,,3.55997
22/05/2023 08:30:00,,,82.00001,23.44,54.56002,,,,3.99999
22/05/2023 08:45:00,,,80.79998,22.52,54.64001,,,,3.63997
22/05/2023 09:00:00,,,79.6,22.36,53.71999,,,,3.52001
22/05/2023 09:15:00,,,82.00001,25.12,53.03999,,,,3.84002
22/05/2023 09:30:00,,,77.60002,22.84,51.27998,,,,3.48004
22/05/2023 09:45:00,,,69.99998,20.2,46.55999,,,,3.23999
22/05/2023 10:00:00,,,73.59998,19.96,50.11999,,,,3.51999
22/05/2023 10:15:00,,,69.99998,20.08,46.55999,,,,3.35999
22/05/2023 10:30:00,,,68.8,23.92,41.76,,,,3.12
22/05/2023 10:45:00,,,68.8,20.16,45.51998,,,,3.12002
22/05/2023 11:00:00,,,68,20.96,43.80001,,,,3.23999
22/05/2023 11:15:00,,,65.59999,21.84,41,,,,2.75999
22/05/2023 11:30:00,,,64.8,20.76,40.96001,,,,3.07999
22/05/2023 11:45:00,,,65.59999,21.28,41.28001,,,,3.03998
22/05/2023 12:00:00,,,61.99999,21.68,37.76,,,,2.55999
22/05/2023 12:15:00,,,63.60001,20.04,40.75999,,,,2.80002
22/05/2023 12:30:00,,,60.00001,19.4,37.8,,,,2.80001
22/05/2023 12:45:00,,,61.2,20.6,37.64002,,,,2.95998
22/05/2023 13:00:00,,,61.2,21.56,37.12,,,,2.52
22/05/2023 13:15:00,,,62.39999,21.84,37.55999,,,,3
22/05/2023 13:30:00,,,61.6,20.36,38.52,,,,2.72
22/05/2023 13:45:00,,,60.8,19.8,38.2,,,,2.8
22/05/2023 14:00:00,,,59.60002,18.72,38.04001,,,,2.84001
22/05/2023 14:15:00,,,56.40001,18,36.04,,,,2.36001
22/05/2023 14:30:00,,,53.20001,16.24,34.32,,,,2.64001
22/05/2023 14:45:00,,,56.80001,18.12,36,,,,2.68001
22/05/2023 15:00:00,,,59.60002,18.96,38.04001,,,,2.60001
22/05/2023 15:15:00,,,60.00001,19.24,38.08001,,,,2.68
22/05/2023 15:30:00,,,58.79999,20.08,35.92,,,,2.79999
22/05/2023 15:45:00,,,65.59999,21.16,41.64001,,,,2.79998
22/05/2023 16:00:00,,,64.4,19.84,41.64001,,,,2.91999
22/05/2023 16:15:00,,,72,20.84,47.56,,,,3.6
22/05/2023 16:30:00,,,74.00002,21,49.47998,,,,3.52004
22/05/2023 16:45:00,,,76.79999,24.4,49,,,,3.39999
22/05/2023 17:00:00,,,77.60002,22.2,51.76001,,,,3.64001
22/05/2023 17:15:00,,,85.60001,24.84,56.52,,,,4.24001
22/05/2023 17:30:00,,,84.80002,26.6,54.4,,,,3.80002
22/05/2023 17:45:00,,,83.99999,26.92,53.35999,,,,3.72
22/05/2023 18:00:00,,,84.80002,25.4,55.4,,,,4.00002
22/05/2023 18:15:00,,,81.60001,24.68,53.16001,,,,3.76
22/05/2023 18:30:00,,,86.4,27.56,54.68,,,,4.16
22/05/2023 18:45:00,,,83.2,26.64,52.6,,,,3.96
22/05/2023 19:00:00,,,82.4,28.04,50.51999,,,,3.84001
22/05/2023 19:15:00,,,81.60001,24.84,53.16001,,,,3.6
22/05/2023 19:30:00,,,76,22.12,50.4,,,,3.48
22/05/2023 19:45:00,,,74.80001,24.32,47.16,,,,3.32001
22/05/2023 20:00:00,,,72.4,21.64,47.2,,,,3.56
22/05/2023 20:15:00,,,69.99998,20.68,46.12,,,,3.19998
22/05/2023 20:30:00,,,66.80002,19.76,43.96,,,,3.08002
22/05/2023 20:45:00,,,62.39999,18.88,40.84002,,,,2.67997
22/05/2023 21:00:00,,,64.00001,18.72,42.00001,,,,3.28
22/05/2023 21:15:00,,,66.39998,20.08,43.31999,,,,2.99999
22/05/2023 21:30:00,,,66.39998,19.8,43.96,,,,2.63998
22/05/2023 21:45:00,,,55.59998,16.4,36.47999,,,,2.71999
22/05/2023 22:00:00,,,48.80002,14.8,31.6,,,,2.40002
22/05/2023 22:15:00,,,42.40001,14.12,26.76,,,,1.52001
22/05/2023 22:30:00,,,41.19998,13.92,25.44,,,,1.83998
22/05/2023 22:45:00,,,38.00002,12.8,23.36,,,,1.84002
22/05/2023 23:00:00,,,34.8,11.12,22,,,,1.68
22/05/2023 23:15:00,,,34.4,11.56,21.4,,,,1.44
22/05/2023 23:30:00,,,34.4,11.72,21.08,,,,1.6
22/05/2023 23:45:00,,,32,11.4,19.2,,,,1.4
23/05/2023 00:00:00,,,32.4,11.2,20.12,,,,1.08
23/05/2023 00:15:00,,,42.00001,11.2,28.68,,,,2.12001
23/05/2023 00:30:00,,,49.20001,11.28,35.76,,,,2.16001
23/05/2023 00:45:00,,,37.59998,10.8,25.12,,,,1.67998
23/05/2023 01:00:00,,,32,10.88,19.84,,,,1.28
23/05/2023 01:15:00,,,28,10.76,15.84,,,,1.4
23/05/2023 01:30:00,,,27.2,10.8,15.28,,,,1.12
23/05/2023 01:45:00,,,26.8,10.72,15.12,,,,0.96
23/05/2023 02:00:00,,,26.4,10.64,14.64,,,,1.12
23/05/2023 02:15:00,,,28,10.84,16,,,,1.16
23/05/2023 02:30:00,,,26.4,10.52,14.64,,,,1.24
23/05/2023 02:45:00,,,26.8,10.56,15.12,,,,1.12
23/05/2023 03:00:00,,,27.6,10.68,15.64,,,,1.28
23/05/2023 03:15:00,,,34,10.48,22.04,,,,1.48
23/05/2023 03:30:00,,,30.4,10.88,18.24,,,,1.28
23/05/2023 03:45:00,,,34.4,10.56,22.44,,,,1.4
23/05/2023 04:00:00,,,36,10.64,23.6,,,,1.76
23/05/2023 04:15:00,,,45.20002,11.76,31.48,,,,1.96002
23/05/2023 04:30:00,,,51.19999,12.88,35.92,,,,2.39999
23/05/2023 04:45:00,,,53.6,13.88,37.44,,,,2.28
23/05/2023 05:00:00,,,51.99998,14.52,35.16,,,,2.31998
23/05/2023 05:15:00,,,64.8,17.68,44.20001,,,,2.91999
23/05/2023 05:30:00,,,68.8,19.44,46.36001,,,,2.99999
23/05/2023 05:45:00,,,74.80001,19.96,51.32002,,,,3.51999
23/05/2023 06:00:00,,,87.19999,21.44,61.99999,,,,3.76
23/05/2023 06:15:00,,,95.19998,25.88,64.91999,,,,4.39999
23/05/2023 06:30:00,,,99.20002,27,67.60001,,,,4.60001
23/05/2023 06:45:00,,,93.2,25.08,63.47999,,,,4.64001
23/05/2023 07:00:00,,,93.2,27.04,61.88,,,,4.28
23/05/2023 07:15:00,,,96.8,32.32,60.04001,,,,4.43999
23/05/2023 07:30:00,,,92.00002,31.56,56.08001,,,,4.36001
23/05/2023 07:45:00,,,84.39998,26.48,53.96,,,,3.95998
23/05/2023 08:00:00,,,82.4,28.88,49.75999,,,,3.76001
23/05/2023 08:15:00,,,82.4,26.16,52.44001,,,,3.79999
23/05/2023 08:30:00,,,73.59998,24.84,45.56002,,,,3.19996
23/05/2023 08:45:00,,,74.00002,28.04,42.59999,,,,3.36003
23/05/2023 09:00:00,,,72.4,26.24,42.59999,,,,3.56001
23/05/2023 09:15:00,,,72.79999,26.64,43.16,,,,2.99999
23/05/2023 09:30:00,,,73.19999,24.6,45.07999,,,,3.52
23/05/2023 09:45:00,,,68.8,23.96,41.8,,,,3.04
23/05/2023 10:00:00,,,67.20001,22.2,41.68001,,,,3.32
23/05/2023 10:15:00,,,68.8,25,40.64,,,,3.16
23/05/2023 10:30:00,,,68.8,26.52,39.31999,,,,2.96001
23/05/2023 10:45:00,,,69.19999,27.32,38.67998,,,,3.20001
23/05/2023 11:00:00,,,69.99998,26.2,40.64,,,,3.15998
23/05/2023 11:15:00,,,67.20001,25.16,38.84,,,,3.20001
23/05/2023 11:30:00,,,66.39998,25.96,37.51999,,,,2.91999
23/05/2023 11:45:00,,,69.59999,26.6,39.96,,,,3.03999
23/05/2023 12:00:00,,,62.79998,24.2,35.44,,,,3.15998
23/05/2023 12:15:00,,,64.8,24.52,37.64002,,,,2.63998
23/05/2023 12:30:00,,,62.79998,22.8,37.19999,,,,2.79999
23/05/2023 12:45:00,,,58.39999,22.04,33.72,,,,2.63999
23/05/2023 13:00:00,,,60.40001,21.64,36.11999,,,,2.64002
23/05/2023 13:15:00,,,56.80001,21.8,32.16,,,,2.84001
23/05/2023 13:30:00,,,58.79999,21.44,34.84,,,,2.51999
23/05/2023 13:45:00,,,57.6,21,34.16,,,,2.44
23/05/2023 14:00:00,,,57.6,19.2,35.8,,,,2.6
23/05/2023 14:15:00,,,57.6,20.24,34.36,,,,3
23/05/2023 14:30:00,,,56.80001,22.8,31.68,,,,2.32001
23/05/2023 14:45:00,,,59.60002,23.76,33.08,,,,2.76002
23/05/2023 15:00:00,,,55.59998,20.76,32.32,,,,2.51998
23/05/2023 15:15:00,,,56.40001,20.52,33.16,,,,2.72001
23/05/2023 15:30:00,,,61.6,21.16,37.87999,,,,2.56001
23/05/2023 15:45:00,,,71.6,23.64,44.39999,,,,3.56001
23/05/2023 16:00:00,,,75.2,23.64,48.08002,,,,3.47998
23/05/2023 16:15:00,,,74.80001,25.8,45.76,,,,3.24001
23/05/2023 16:30:00,,,83.2,26.2,52.96,,,,4.04
23/05/2023 16:45:00,,,82.4,23.88,54.79999,,,,3.72001
23/05/2023 17:00:00,,,84.39998,24.4,56.16,,,,3.83998
23/05/2023 17:15:00,,,86.8,28.36,54.07999,,,,4.36001
23/05/2023 17:30:00,,,87.19999,26.4,56.76001,,,,4.03998
23/05/2023 17:45:00,,,91.59998,26.76,60.48,,,,4.35998
23/05/2023 18:00:00,,,86.4,28,54.60001,,,,3.79999
23/05/2023 18:15:00,,,85.20001,27.72,53.35999,,,,4.12002
23/05/2023 18:30:00,,,83.99999,29.28,51.12,,,,3.59999
23/05/2023 18:45:00,,,78.40001,24.72,49.96001,,,,3.72
23/05/2023 19:00:00,,,73.19999,21.56,48.52001,,,,3.11998
23/05/2023 19:15:00,,,77.60002,24,49.75999,,,,3.84003
23/05/2023 19:30:00,,,75.6,24.64,47.84,,,,3.12
23/05/2023 19:45:00,,,72.4,24.08,45.04,,,,3.28
23/05/2023 20:00:00,,,68,20.52,44.28,,,,3.2
23/05/2023 20:15:00,,,68.8,20.8,45.07999,,,,2.92001
23/05/2023 20:30:00,,,65.59999,21.28,41.28001,,,,3.03998
23/05/2023 20:45:00,,,62.79998,19.28,40.64,,,,2.87998
23/05/2023 21:00:00,,,60.40001,19.16,38.59999,,,,2.64002
23/05/2023 21:15:00,,,65.59999,21.12,41.51999,,,,2.96
23/05/2023 21:30:00,,,59.60002,20.8,36.11999,,,,2.68003
23/05/2023 21:45:00,,,51.59999,17.76,31.76,,,,2.07999
23/05/2023 22:00:00,,,51.19999,16.96,31.92,,,,2.31999
23/05/2023 22:15:00,,,43.99999,16.04,26.08,,,,1.87999
23/05/2023 22:30:00,,,41.19998,15.4,23.8,,,,1.99998
23/05/2023 22:45:00,,,39.2,14,23.72,,,,1.48
23/05/2023 23:00:00,,,36.79999,13.48,21.72,,,,1.59999
23/05/2023 23:15:00,,,34,12.92,19.48,,,,1.6
23/05/2023 23:30:00,,,32.8,13.4,18,,,,1.4
23/05/2023 23:45:00,,,32,13.36,17.28,,,,1.36
24/05/2023 00:00:00,,,30.4,13.08,16.28,,,,1.04
24/05/2023 00:15:00,,,30.8,12.76,16.44,,,,1.6
24/05/2023 00:30:00,,,30.4,12.6,16.6,,,,1.2
24/05/2023 00:45:00,,,30,12.56,16.2,,,,1.24
24/05/2023 01:00:00,,,29.6,12.76,15.52,,,,1.32
24/05/2023 01:15:00,,,29.6,12.76,15.6,,,,1.24
24/05/2023 01:30:00,,,29.6,12.52,16.08,,,,1
24/05/2023 01:45:00,,,29.6,12.76,15.64,,,,1.2
24/05/2023 02:00:00,,,32,12.64,17.8,,,,1.56
24/05/2023 02:15:00,,,28.8,12.64,14.96,,,,1.2
24/05/2023 02:30:00,,,28.8,12.76,15.04,,,,1
24/05/2023 02:45:00,,,30,12.84,15.8,,,,1.36
24/05/2023 03:00:00,,,30.4,12.88,16.2,,,,1.32
24/05/2023 03:15:00,,,36.79999,12.8,22.52,,,,1.47999
24/05/2023 03:30:00,,,34,12.72,19.76,,,,1.52
24/05/2023 03:45:00,,,38.00002,12.8,23.4,,,,1.80002
24/05/2023 04:00:00,,,36.79999,13.12,22.4,,,,1.27999
24/05/2023 04:15:00,,,46.8,13.76,30.84,,,,2.2
24/05/2023 04:30:00,,,51.99998,15.6,34.24,,,,2.15998
24/05/2023 04:45:00,,,50,16.04,31.76,,,,2.2
24/05/2023 05:00:00,,,46.4,16.72,27.56,,,,2.12
24/05/2023 05:15:00,,,61.99999,21.68,37.87999,,,,2.44
24/05/2023 05:30:00,,,63.60001,21.36,39.28,,,,2.96001
24/05/2023 05:45:00,,,76.39999,23.08,49.84002,,,,3.47997
24/05/2023 06:00:00,,,87.99998,23.36,60.88,,,,3.75998
24/05/2023 06:15:00,,,87.99998,26.88,60.59999,,,,0.51999
24/05/2023 06:30:00,,,97.6,27.28,65.95999,,,,4.36001
24/05/2023 06:45:00,,,92.00002,28.12,59.51999,,,,4.36003
24/05/2023 07:00:00,,,93.2,30.68,58.16002,,,,4.35998
24/05/2023 07:15:00,,,87.59999,27.88,55.76,,,,3.95999
24/05/2023 07:30:00,,,81.20002,25.56,51.72001,,,,3.92001
24/05/2023 07:45:00,,,79.6,23.84,52.31999,,,,3.44001
24/05/2023 08:00:00,,,82.4,26.64,51.91999,,,,3.84001
24/05/2023 08:15:00,,,80.79998,26.08,51.12,,,,3.59998
24/05/2023 08:30:00,,,84.80002,29.08,51.59999,,,,4.12003
24/05/2023 08:45:00,,,81.60001,26.84,50.87999,,,,3.88002
24/05/2023 09:00:00,,,76.39999,25.88,47.23999,,,,3.28
24/05/2023 09:15:00,,,76.79999,24.52,48.64,,,,3.63999
24/05/2023 09:30:00,,,73.59998,25.56,44.71999,,,,3.31999
24/05/2023 09:45:00,,,73.19999,26.92,43.12001,,,,3.15998
24/05/2023 10:00:00,,,72.79999,27.44,41.8,,,,3.55999
24/05/2023 10:15:00,,,73.19999,25.84,44.16001,,,,3.19998
24/05/2023 10:30:00,,,71.20001,25.28,42.68002,,,,3.23999
24/05/2023 10:45:00,,,68,24.84,39.92,,,,3.24
24/05/2023 11:00:00,,,67.60001,25.44,39.12001,,,,3.04
24/05/2023 11:15:00,,,67.20001,27.36,36.83999,,,,3.00002
24/05/2023 11:30:00,,,61.6,24.16,34.56,,,,2.88
24/05/2023 11:45:00,,,62.39999,24.44,35.12,,,,2.83999
24/05/2023 12:00:00,,,58,22.36,33.04,,,,2.6
24/05/2023 12:15:00,,,59.60002,21.4,35.44,,,,2.76002
24/05/2023 12:30:00,,,59.19998,23.04,33.52,,,,2.63998
24/05/2023 12:45:00,,,59.19998,22.2,34.24,,,,2.75998
24/05/2023 13:00:00,,,57.2,21.64,33.2,,,,2.36
24/05/2023 13:15:00,,,57.6,19.8,35.08,,,,2.72
24/05/2023 13:30:00,,,56.80001,20.08,34.28,,,,2.44001
24/05/2023 13:45:00,,,56.00002,21.84,31.8,,,,2.36002
24/05/2023 14:00:00,,,58.79999,20.56,35.56,,,,2.67999
24/05/2023 14:15:00,,,54.79999,19.48,32.72,,,,2.59999
24/05/2023 14:30:00,,,56.00002,19.36,33.88,,,,2.76002
24/05/2023 14:45:00,,,59.60002,20.36,36.68,,,,2.56002
24/05/2023 15:00:00,,,61.99999,21.72,37.59998,,,,2.68001
24/05/2023 15:15:00,,,60.40001,19.96,37.51999,,,,2.92002
24/05/2023 15:30:00,,,62.79998,20.36,39.52001,,,,2.91997
24/05/2023 15:45:00,,,63.20002,21.76,38.72002,,,,2.72
24/05/2023 16:00:00,,,69.59999,23.24,43.27999,,,,3.08
24/05/2023 16:15:00,,,72,22.64,45.72,,,,3.64
24/05/2023 16:30:00,,,74.40001,25.72,45.51998,,,,3.16003
24/05/2023 16:45:00,,,82.8,27,52.04002,,,,3.75998
24/05/2023 17:00:00,,,86.8,28.92,53.88001,,,,3.99999
24/05/2023 17:15:00,,,85.20001,29.48,51.48,,,,4.24001
24/05/2023 17:30:00,,,79.99999,26.16,50.47999,,,,3.36
24/05/2023 17:45:00,,,84.80002,26.44,54.4,,,,3.96002
24/05/2023 18:00:00,,,78.40001,26.72,47.88,,,,3.80001
24/05/2023 18:15:00,,,82.8,24.2,54.79999,,,,3.80001
24/05/2023 18:30:00,,,81.60001,25.6,52.2,,,,3.80001
24/05/2023 18:45:00,,,82.00001,25.04,53.07998,,,,3.88003
24/05/2023 19:00:00,,,82.00001,25.88,52.48001,,,,3.64
24/05/2023 19:15:00,,,74.80001,23.8,47.63999,,,,3.36002
24/05/2023 19:30:00,,,75.6,25.12,47.04001,,,,3.43999
24/05/2023 19:45:00,,,74.80001,27,44.32,,,,3.48001
24/05/2023 20:00:00,,,73.59998,26.6,43.88,,,,3.11998
24/05/2023 20:15:00,,,75.6,28,44.12002,,,,3.47998
24/05/2023 20:30:00,,,70.80001,26.96,40.43999,,,,3.40002
24/05/2023 20:45:00,,,62.79998,22.84,37.48,,,,2.47998
24/05/2023 21:00:00,,,62.79998,23.2,36.68,,,,2.91998
24/05/2023 21:15:00,,,67.60001,23.68,40.84002,,,,3.07999
24/05/2023 21:30:00,,,67.20001,23.92,40.16002,,,,3.11999
24/05/2023 21:45:00,,,54.79999,19.36,33.12,,,,2.31999
24/05/2023 22:00:00,,,56.40001,21.16,33,,,,2.24001
24/05/2023 22:15:00,,,46.8,18.12,26.56,,,,2.12
24/05/2023 22:30:00,,,43.2,16.84,24.24,,,,2.12
24/05/2023 22:45:00,,,41.19998,15.96,23.52,,,,1.71998
24/05/2023 23:00:00,,,38.40001,16.36,20.4,,,,1.64001
24/05/2023 23:15:00,,,36,15.28,19.4,,,,1.32
24/05/2023 23:30:00,,,38.00002,16.12,20.28,,,,1.60002
24/05/2023 23:45:00,,,35.6,16.88,17.04,,,,1.68
25/05/2023 00:00:00,,,33.2,15.4,16.72,,,,1.08
25/05/2023 00:15:00,,,32.4,14.16,16.56,,,,1.68
25/05/2023 00:30:00,,,30.4,13.72,15.56,,,,1.12
25/05/2023 00:45:00,,,30.4,13.72,15.36,,,,1.32
25/05/2023 01:00:00,,,30,13.96,15.16,,,,0.88
25/05/2023 01:15:00,,,30.4,13.68,15.32,,,,1.4
25/05/2023 01:30:00,,,31.2,13.68,16.2,,,,1.32
25/05/2023 01:45:00,,,30,13.72,15.08,,,,1.2
25/05/2023 02:00:00,,,30,13.8,14.96,,,,1.24
25/05/2023 02:15:00,,,30.4,13.88,15.4,,,,1.12
25/05/2023 02:30:00,,,30.8,13.68,15.52,,,,1.6
25/05/2023 02:45:00,,,30.4,13.68,15.68,,,,1.04
25/05/2023 03:00:00,,,32.8,13.76,17.76,,,,1.28
25/05/2023 03:15:00,,,45.20002,13.76,29.36,,,,2.08002
25/05/2023 03:30:00,,,42.00001,14.08,26.16,,,,1.76001
25/05/2023 03:45:00,,,48.39998,14.16,31.84,,,,2.39998
25/05/2023 04:00:00,,,39.6,13.96,24.24,,,,1.4
25/05/2023 04:15:00,,,49.60001,15.48,31.64,,,,2.48001
25/05/2023 04:30:00,,,51.59999,17.2,32.2,,,,2.19999
25/05/2023 04:45:00,,,55.59998,19.8,33.52,,,,2.27998
25/05/2023 05:00:00,,,54.79999,18.44,34,,,,2.35999
25/05/2023 05:15:00,,,60.8,20.52,37.55999,,,,2.72001
25/05/2023 05:30:00,,,65.59999,21.4,41.44,,,,2.75999
25/05/2023 05:45:00,,,75.2,25.92,45.92002,,,,3.35998
25/05/2023 06:00:00,,,84.39998,24.64,55.87999,,,,3.87999
25/05/2023 06:15:00,,,90.4,25.12,61.31999,,,,3.96001
25/05/2023 06:30:00,,,92.80001,29.24,59.19998,,,,4.36003
25/05/2023 06:45:00,,,94,30.72,59.04,,,,4.24
25/05/2023 07:00:00,,,91.59998,30,57.16001,,,,4.43997
25/05/2023 07:15:00,,,83.59999,29.32,50.64001,,,,3.63998
25/05/2023 07:30:00,,,87.99998,25.96,58,,,,4.03998
25/05/2023 07:45:00,,,81.20002,25.4,51.99998,,,,3.80004
25/05/2023 08:00:00,,,78.8,25.76,49.75999,,,,3.28001
25/05/2023 08:15:00,,,84.39998,28.04,52.40002,,,,3.95996
25/05/2023 08:30:00,,,79.2,28.44,47.12,,,,3.64
25/05/2023 08:45:00,,,79.99999,27.64,48.96,,,,3.39999
25/05/2023 09:00:00,,,79.2,26.68,48.92,,,,3.6
25/05/2023 09:15:00,,,71.6,23.72,44.56001,,,,3.31999
25/05/2023 09:30:00,,,70.40002,23.2,43.99999,,,,3.20003
25/05/2023 09:45:00,,,66.39998,21.76,41.64001,,,,2.99997
25/05/2023 10:00:00,,,69.19999,21.92,43.96,,,,3.31999
25/05/2023 10:15:00,,,72,23.24,45.56002,,,,3.19998
25/05/2023 10:30:00,,,68.4,23.68,41.60002,,,,3.11998
25/05/2023 10:45:00,,,67.60001,25.08,39.67999,,,,2.84002
25/05/2023 11:00:00,,,71.20001,28.32,39.56,,,,3.32001
25/05/2023 11:15:00,,,72,27.64,41.11999,,,,3.24001
25/05/2023 11:30:00,,,68,27.68,37.12,,,,3.2
25/05/2023 11:45:00,,,58,21.76,33.6,,,,2.64
25/05/2023 12:00:00,,,59.60002,19.32,37.68001,,,,2.60001
25/05/2023 12:15:00,,,57.6,19.96,35.04,,,,2.6
25/05/2023 12:30:00,,,55.19999,18.68,34.12,,,,2.39999
25/05/2023 12:45:00,,,60.40001,20.36,37.04,,,,3.00001
25/05/2023 13:00:00,,,58.39999,20.52,35.36,,,,2.51999
25/05/2023 13:15:00,,,60.40001,21.52,36.28001,,,,2.6
25/05/2023 13:30:00,,,56.40001,20.2,33.68,,,,2.52001
25/05/2023 13:45:00,,,55.59998,19.08,33.88,,,,2.63998
25/05/2023 14:00:00,,,53.6,18.72,32.44,,,,2.44
25/05/2023 14:15:00,,,54,18.32,33.28,,,,2.4
25/05/2023 14:30:00,,,54.4,19.2,32.56,,,,2.64
25/05/2023 14:45:00,,,58.79999,21.44,34.8,,,,2.55999
25/05/2023 15:00:00,,,64.4,22.48,39.2,,,,2.72
25/05/2023 15:15:00,,,62.79998,22.08,37.8,,,,2.91998
25/05/2023 15:30:00,,,58.39999,19.4,36.24001,,,,2.75998
25/05/2023 15:45:00,,,61.99999,19.64,39.48001,,,,2.87998
25/05/2023 16:00:00,,,63.20002,19.68,40.64,,,,2.88002
25/05/2023 16:15:00,,,72.4,23.56,45.47999,,,,3.36001
25/05/2023 16:30:00,,,76.79999,24.6,48.64,,,,3.55999
25/05/2023 16:45:00,,,82.8,25.32,53.84002,,,,3.63998
25/05/2023 17:00:00,,,81.20002,24.64,52.72002,,,,3.84
25/05/2023 17:15:00,,,83.99999,25.6,54.72,,,,3.67999
25/05/2023 17:30:00,,,77.19998,23.04,50.56002,,,,3.59996
25/05/2023 17:45:00,,,84.80002,23.92,56.56,,,,4.32002
25/05/2023 18:00:00,,,79.6,23.52,52.63999,,,,3.44001
25/05/2023 18:15:00,,,82.4,26.08,52.40002,,,,3.91998
25/05/2023 18:30:00,,,78.00001,26.24,47.99999,,,,3.76002
25/05/2023 18:45:00,,,82.8,27.8,51.36001,,,,3.63999
25/05/2023 19:00:00,,,82.8,26.52,52.40002,,,,3.87998
25/05/2023 19:15:00,,,85.60001,29.64,52.2,,,,3.76001
25/05/2023 19:30:00,,,74.00002,24.2,46.51999,,,,3.28003
25/05/2023 19:45:00,,,72.79999,20.4,48.88001,,,,3.51998
25/05/2023 20:00:00,,,71.6,20.48,47.84,,,,3.28
25/05/2023 20:15:00,,,72.4,20.12,48.88001,,,,3.39999
25/05/2023 20:30:00,,,62.79998,18.76,41.15999,,,,2.87999
25/05/2023 20:45:00,,,61.99999,19.04,40.11998,,,,2.84001
25/05/2023 21:00:00,,,61.2,19.04,39.39998,,,,2.76002
25/05/2023 21:15:00,,,63.20002,16.96,43.31999,,,,2.92003
25/05/2023 21:30:00,,,59.60002,17.88,39.35999,,,,2.36003
25/05/2023 21:45:00,,,55.19999,16.24,36.24001,,,,2.71998
25/05/2023 22:00:00,,,47.2,12.64,32.44,,,,2.12
