Date of Reading,(IN) SD1101 (Flow) (Flow (m3/hr)),(OUT) SD1003 (Flow) (Flow (m3/hr)),Southdown WSR 12" outlet TM to Queenborough (Balance) (Flow (m3/hr))
16/12/2022 08:15:00,18,41.33334,-23.33334
16/12/2022 08:30:00,17.6,40.00001,-22.40001
16/12/2022 08:45:00,16.8,40.66667,-23.86667
16/12/2022 09:00:00,20.8,42.80001,-22.00001
16/12/2022 09:15:00,19.6,40.66668,-21.06668
16/12/2022 09:30:00,18,40.80001,-22.80001
16/12/2022 09:45:00,20,42.66668,-22.66668
16/12/2022 10:00:00,20.8,42.8,-22
16/12/2022 10:15:00,16.8,40.00001,-23.20001
16/12/2022 10:30:00,20,42.40001,-22.40001
16/12/2022 10:45:00,18.4,40.00001,-21.60001
16/12/2022 11:00:00,18,41.20001,-23.20001
16/12/2022 11:15:00,19.6,42.66667,-23.06667
16/12/2022 11:30:00,21.6,44.8,-23.2
16/12/2022 11:45:00,18,41.33334,-23.33334
16/12/2022 12:00:00,16.4,40.80001,-24.40001
16/12/2022 12:15:00,16.4,42.66667,-26.26667
16/12/2022 12:30:00,18.8,43.20001,-24.40001
16/12/2022 12:45:00,19.6,43.33334,-23.73334
16/12/2022 13:00:00,18.8,42.80001,-24.00001
16/12/2022 13:15:00,17.2,42.00001,-24.80001
16/12/2022 13:30:00,16.4,41.20001,-24.80001
16/12/2022 13:45:00,14.4,39.33334,-24.93334
16/12/2022 14:00:00,14,39.20001,-25.20001
16/12/2022 14:15:00,13.6,39.33334,-25.73334
16/12/2022 14:30:00,17.2,42,-24.8
16/12/2022 14:45:00,17.6,42.00001,-24.40001
16/12/2022 15:00:00,19.2,43.6,-24.4
16/12/2022 15:15:00,15.2,38,-22.8
16/12/2022 15:30:00,16,40.40001,-24.40001
16/12/2022 15:45:00,16.4,40,-23.6
16/12/2022 16:00:00,17.6,41.20001,-23.60001
16/12/2022 16:15:00,19.2,42.00001,-22.80001
16/12/2022 16:30:00,19.2,42.00001,-22.80001
16/12/2022 16:45:00,18.4,40.66667,-22.26667
16/12/2022 17:00:00,16.8,39.6,-22.8
16/12/2022 17:15:00,17.6,40.00001,-22.40001
16/12/2022 17:30:00,16,39.6,-23.6
16/12/2022 17:45:00,18,41.33333,-23.33333
16/12/2022 18:00:00,18.4,41.20001,-22.80001
16/12/2022 18:15:00,18.8,40.66668,-21.86668
16/12/2022 18:30:00,18,41.20001,-23.20001
16/12/2022 18:45:00,18,40,-22
16/12/2022 19:00:00,16.8,39.6,-22.8
16/12/2022 19:15:00,20.8,42.66668,-21.86668
16/12/2022 19:30:00,17.6,39.6,-22
16/12/2022 19:45:00,16,38,-22
16/12/2022 20:00:00,14.8,37.2,-22.4
16/12/2022 20:15:00,15.6,37.33334,-21.73334
16/12/2022 20:30:00,15.2,38,-22.8
16/12/2022 20:45:00,14,35.33333,-21.33333
16/12/2022 21:00:00,13.6,36.4,-22.8
16/12/2022 21:15:00,10.4,33.33333,-22.93333
16/12/2022 21:30:00,11.6,34.8,-23.2
16/12/2022 21:45:00,11.6,35.33333,-23.73333
16/12/2022 22:00:00,9.6,33.2,-23.6
16/12/2022 22:15:00,7.6,32.66667,-25.06667
16/12/2022 22:30:00,8,32,-24
16/12/2022 22:45:00,7.6,31.33333,-23.73333
16/12/2022 23:00:00,7.6,32,-24.4
16/12/2022 23:15:00,9.2,33.33333,-24.13333
16/12/2022 23:30:00,8,32,-24
16/12/2022 23:45:00,4.4,30,-25.6
17/12/2022 00:00:00,5.6,30,-24.4
17/12/2022 00:15:00,4.4,29.33333,-24.93333
17/12/2022 00:30:00,2.4,28,-25.6
17/12/2022 00:45:00,4,28,-24
17/12/2022 01:00:00,2,27.2,-25.2
17/12/2022 01:15:00,0.8,26,-25.2
17/12/2022 01:30:00,0.8,26.4,-25.6
17/12/2022 01:45:00,1.6,26.66667,-25.06667
17/12/2022 02:00:00,1.6,26.8,-25.2
17/12/2022 02:15:00,1.2,24.66667,-23.46667
17/12/2022 02:30:00,0.4,26,-25.6
17/12/2022 02:45:00,0.8,26,-25.2
17/12/2022 03:00:00,0.8,26,-25.2
17/12/2022 03:15:00,0,24,-24
17/12/2022 03:30:00,0.4,24.8,-24.4
17/12/2022 03:45:00,0,24,-24
17/12/2022 04:00:00,0.8,24,-23.2
17/12/2022 04:15:00,0,24,-24
17/12/2022 04:30:00,0,24.4,-24.4
17/12/2022 04:45:00,1.2,26,-24.8
17/12/2022 05:00:00,1.6,26.4,-24.8
17/12/2022 05:15:00,0.8,24.66667,-23.86667
17/12/2022 05:30:00,0.8,25.6,-24.8
17/12/2022 05:45:00,0.4,26,-25.6
17/12/2022 06:00:00,1.2,26,-24.8
17/12/2022 06:15:00,1.6,26.66667,-25.06667
17/12/2022 06:30:00,3.2,28,-24.8
17/12/2022 06:45:00,6.4,30.66667,-24.26667
17/12/2022 07:00:00,7.2,30.8,-23.6
17/12/2022 07:15:00,10.4,33.33333,-22.93333
17/12/2022 07:30:00,12,35.2,-23.2
17/12/2022 07:45:00,16.4,38.66667,-22.26667
17/12/2022 08:00:00,11.6,34.4,-22.8
17/12/2022 08:15:00,13.6,36.66667,-23.06667
17/12/2022 08:30:00,17.2,39.2,-22
17/12/2022 08:45:00,18.8,41.33334,-22.53334
17/12/2022 09:00:00,20,41.60001,-21.60001
17/12/2022 09:15:00,22.8,44.66667,-21.86667
17/12/2022 09:30:00,24,44.8,-20.8
17/12/2022 09:45:00,22.8,43.33334,-20.53334
17/12/2022 10:00:00,24.8,45.6,-20.8
17/12/2022 10:15:00,29.6,49.99999,-20.39999
17/12/2022 10:30:00,26.8,47.59999,-20.79999
17/12/2022 10:45:00,23.2,44.66667,-21.46667
17/12/2022 11:00:00,23.6,44.4,-20.8
17/12/2022 11:15:00,24.8,45.33333,-20.53333
17/12/2022 11:30:00,27.6,47.99999,-20.39999
17/12/2022 11:45:00,25.6,48.99999,-23.39999
17/12/2022 12:00:00,26.8,47.59999,-20.79999
17/12/2022 12:15:00,25.2,47.5,-22.3
17/12/2022 12:30:00,22.4,44.8,-22.4
17/12/2022 12:45:00,23.6,45.33333,-21.73333
17/12/2022 13:00:00,23.2,46.39999,-23.19999
17/12/2022 13:15:00,24,46.66666,-22.66666
17/12/2022 13:30:00,20,44,-24
17/12/2022 13:45:00,18.4,42.66668,-24.26668
17/12/2022 14:00:00,20.8,44,-23.2
17/12/2022 14:15:00,18.8,42.00001,-23.20001
17/12/2022 14:30:00,18.4,41.60001,-23.20001
17/12/2022 14:45:00,20,42.00001,-22.00001
17/12/2022 15:00:00,19.2,41.60001,-22.40001
17/12/2022 15:15:00,16.4,38.66667,-22.26667
17/12/2022 15:30:00,16.8,40.80001,-24.00001
17/12/2022 15:45:00,18,42.66668,-24.66668
17/12/2022 16:00:00,16.8,41.20001,-24.40001
17/12/2022 16:15:00,16,41.33334,-25.33334
17/12/2022 16:30:00,14,39.20001,-25.20001
17/12/2022 16:45:00,16.8,42.00001,-25.20001
17/12/2022 17:00:00,16,41.20001,-25.20001
17/12/2022 17:15:00,16,41.33334,-25.33334
17/12/2022 17:30:00,17.2,42.80001,-25.60001
17/12/2022 17:45:00,17.2,42.00001,-24.80001
17/12/2022 18:00:00,17.6,42.40001,-24.80001
17/12/2022 18:15:00,14.4,39.33334,-24.93334
17/12/2022 18:30:00,15.2,39.6,-24.4
17/12/2022 18:45:00,15.2,40.00001,-24.80001
17/12/2022 19:00:00,14,38.4,-24.4
17/12/2022 19:15:00,13.2,36.66667,-23.46667
17/12/2022 19:30:00,15.2,39.60001,-24.40001
17/12/2022 19:45:00,14.4,38.66667,-24.26667
17/12/2022 20:00:00,15.6,39.60001,-24.00001
17/12/2022 20:15:00,11.2,36,-24.8
17/12/2022 20:30:00,10,34,-24
17/12/2022 20:45:00,12.8,36.66667,-23.86667
17/12/2022 21:00:00,13.6,36.8,-23.2
17/12/2022 21:15:00,11.6,35.33334,-23.73334
17/12/2022 21:30:00,12,35.6,-23.6
17/12/2022 21:45:00,11.6,36,-24.4
17/12/2022 22:00:00,10.4,34,-23.6
17/12/2022 22:15:00,8.8,32.25,-23.45
17/12/2022 22:30:00,8.8,33.2,-24.4
17/12/2022 22:45:00,10.8,34.8,-24
17/12/2022 23:00:00,10.8,34.8,-24
17/12/2022 23:15:00,7.6,32.66667,-25.06667
17/12/2022 23:30:00,4.4,30.4,-26
17/12/2022 23:45:00,5.2,30.66667,-25.46667
18/12/2022 00:00:00,6,31.2,-25.2
18/12/2022 00:15:00,3.2,29.33333,-26.13333
18/12/2022 00:30:00,0,27.6,-27.6
18/12/2022 00:45:00,0,28,-28
18/12/2022 01:00:00,0,28.8,-28.8
18/12/2022 01:15:00,0,28,-28
18/12/2022 01:30:00,0,26.4,-26.4
18/12/2022 01:45:00,0,28,-28
18/12/2022 02:00:00,0,25.6,-25.6
18/12/2022 02:15:00,0,25.33333,-25.33333
18/12/2022 02:30:00,0,25.2,-25.2
18/12/2022 02:45:00,0,26.66667,-26.66667
18/12/2022 03:00:00,0,27.2,-27.2
18/12/2022 03:15:00,0,25.33333,-25.33333
18/12/2022 03:30:00,0,26,-26
18/12/2022 03:45:00,0,24.66667,-24.66667
18/12/2022 04:00:00,0,25.2,-25.2
18/12/2022 04:15:00,0,26.66667,-26.66667
18/12/2022 04:30:00,0,27.6,-27.6
18/12/2022 04:45:00,0,26.66667,-26.66667
18/12/2022 05:00:00,0,25.6,-25.6
18/12/2022 05:15:00,0,26,-26
18/12/2022 05:30:00,0,25.2,-25.2
18/12/2022 05:45:00,0,28,-28
18/12/2022 06:00:00,0,29.6,-29.6
18/12/2022 06:15:00,0,28.66667,-28.66667
18/12/2022 06:30:00,0,28,-28
18/12/2022 06:45:00,0,30.66667,-30.66667
18/12/2022 07:00:00,0,28.8,-28.8
18/12/2022 07:15:00,0,30.66667,-30.66667
18/12/2022 07:30:00,0,31.6,-31.6
18/12/2022 07:45:00,0,35.33333,-35.33333
18/12/2022 08:00:00,0,37.2,-37.2
18/12/2022 08:15:00,0,37.33334,-37.33334
18/12/2022 08:30:00,0,39.60001,-39.60001
18/12/2022 08:45:00,0,39.33334,-39.33334
18/12/2022 09:00:00,1.2,41.60001,-40.40001
18/12/2022 09:15:00,2.8,42.66668,-39.86668
18/12/2022 09:30:00,4.8,44.4,-39.6
18/12/2022 09:45:00,9.2,47.99999,-38.79999
18/12/2022 10:00:00,9.2,47.99999,-38.79999
18/12/2022 10:15:00,10,48.66666,-38.66666
18/12/2022 10:30:00,9.2,47.99999,-38.79999
18/12/2022 10:45:00,10,49.33332,-39.33332
18/12/2022 11:00:00,8,47.59999,-39.59999
18/12/2022 11:15:00,6.4,46.66666,-40.26666
18/12/2022 11:30:00,4.8,45.2,-40.4
18/12/2022 11:45:00,4.8,44.66667,-39.86667
18/12/2022 12:00:00,5.6,46,-40.4
18/12/2022 12:15:00,6.4,48.66666,-42.26666
18/12/2022 12:30:00,0.4,45.2,-44.8
18/12/2022 12:45:00,0,42.66667,-42.66667
18/12/2022 13:00:00,0,43.2,-43.2
18/12/2022 13:15:00,0,41.33334,-41.33334
18/12/2022 13:30:00,0,40.00001,-40.00001
18/12/2022 13:45:00,0,38,-38
18/12/2022 14:00:00,0,40.00001,-40.00001
18/12/2022 14:15:00,0,44,-44
18/12/2022 14:30:00,0,41.60001,-41.60001
18/12/2022 14:45:00,0,38.66667,-38.66667
18/12/2022 15:00:00,0,38.4,-38.4
18/12/2022 15:15:00,0,37.33334,-37.33334
18/12/2022 15:30:00,0,38.80001,-38.80001
18/12/2022 15:45:00,0,38,-38
18/12/2022 16:00:00,0,38.80001,-38.80001
18/12/2022 16:15:00,0,40.00001,-40.00001
18/12/2022 16:30:00,0,40.00001,-40.00001
18/12/2022 16:45:00,0,40,-40
18/12/2022 17:00:00,0,38.4,-38.4
18/12/2022 17:15:00,0,44,-44
18/12/2022 17:30:00,0,41.20001,-41.20001
18/12/2022 17:45:00,0,40.66668,-40.66668
18/12/2022 18:00:00,0,38.80001,-38.80001
18/12/2022 18:15:00,0,43.33334,-43.33334
18/12/2022 18:30:00,0.4,42.00001,-41.60001
18/12/2022 18:45:00,0.8,46,-45.2
18/12/2022 19:00:00,1.2,45.2,-44
18/12/2022 19:15:00,0,42.00001,-42.00001
18/12/2022 19:30:00,0.4,42.40001,-42.00001
18/12/2022 19:45:00,0,42.00001,-42.00001
18/12/2022 20:00:00,0,39.60001,-39.60001
18/12/2022 20:15:00,0,38.66667,-38.66667
18/12/2022 20:30:00,0,37.2,-37.2
18/12/2022 20:45:00,0,37.33334,-37.33334
18/12/2022 21:00:00,0,38.8,-38.8
18/12/2022 21:15:00,0,36.66667,-36.66667
18/12/2022 21:30:00,0,37.6,-37.6
18/12/2022 21:45:00,0,33.33333,-33.33333
18/12/2022 22:00:00,0,37.6,-37.6
18/12/2022 22:15:00,0,33.33333,-33.33333
18/12/2022 22:30:00,0,34,-34
18/12/2022 22:45:00,0,32,-32
18/12/2022 23:00:00,0,35.6,-35.6
18/12/2022 23:15:00,0,33.33333,-33.33333
18/12/2022 23:30:00,0,34,-34
18/12/2022 23:45:00,0,30,-30
19/12/2022 00:00:00,0,33.2,-33.2
19/12/2022 00:15:00,0,30.66667,-30.66667
19/12/2022 00:30:00,0,29.2,-29.2
19/12/2022 00:45:00,0,31.33333,-31.33333
19/12/2022 01:00:00,0,28.8,-28.8
19/12/2022 01:15:00,0,30.66667,-30.66667
19/12/2022 01:30:00,0,30.4,-30.4
19/12/2022 01:45:00,0,31.33333,-31.33333
19/12/2022 02:00:00,0,28,-28
19/12/2022 02:15:00,0,28,-28
19/12/2022 02:30:00,0,29.6,-29.6
19/12/2022 02:45:00,0,30,-30
19/12/2022 03:00:00,0,28,-28
19/12/2022 03:15:00,0,30,-30
19/12/2022 03:30:00,0,28.8,-28.8
19/12/2022 03:45:00,0,27.33333,-27.33333
19/12/2022 04:00:00,0,28.4,-28.4
19/12/2022 04:15:00,0,29.25,-29.25
19/12/2022 04:30:00,0,28.4,-28.4
19/12/2022 04:45:00,0,28.8,-28.8
19/12/2022 05:00:00,0,32.8,-32.8
19/12/2022 05:15:00,0,31.33333,-31.33333
19/12/2022 05:30:00,0,31.2,-31.2
19/12/2022 05:45:00,0,34.66667,-34.66667
19/12/2022 06:00:00,0,32.8,-32.8
19/12/2022 06:15:00,0,34,-34
19/12/2022 06:30:00,0,38.4,-38.4
19/12/2022 06:45:00,0,39.33334,-39.33334
19/12/2022 07:00:00,0,39.60001,-39.60001
19/12/2022 07:15:00,0,43.33333,-43.33333
19/12/2022 07:30:00,0,44.4,-44.4
19/12/2022 07:45:00,0,44,-44
19/12/2022 08:00:00,0.8,47.59999,-46.79999
19/12/2022 08:15:00,0,47.99999,-47.99999
19/12/2022 08:30:00,0.4,46.8,-46.4
19/12/2022 08:45:00,0,42.66668,-42.66668
19/12/2022 09:00:00,0.8,47.99999,-47.19999
19/12/2022 09:15:00,0.4,47.99999,-47.59999
19/12/2022 09:30:00,0.4,47.59999,-47.19999
19/12/2022 09:45:00,0.8,,0.8
19/12/2022 10:00:00,0,,0
19/12/2022 10:15:00,0,44.66667,-44.66667
19/12/2022 10:30:00,0,45.2,-45.2
19/12/2022 10:45:00,0,47.33333,-47.33333
19/12/2022 11:00:00,0,45.6,-45.6
19/12/2022 11:15:00,0.8,47.99999,-47.19999
19/12/2022 11:30:00,0.4,47.99999,-47.59999
19/12/2022 11:45:00,0,43.33334,-43.33334
19/12/2022 12:00:00,0,43.60001,-43.60001
19/12/2022 12:15:00,0,42.00001,-42.00001
19/12/2022 12:30:00,0,46,-46
19/12/2022 12:45:00,0,43.2,-43.2
19/12/2022 13:00:00,0,44.4,-44.4
19/12/2022 13:15:00,0,46.66666,-46.66666
19/12/2022 13:30:00,0,43.60001,-43.60001
19/12/2022 13:45:00,0,42.00001,-42.00001
19/12/2022 14:00:00,0,40.80001,-40.80001
19/12/2022 14:15:00,0,41.33334,-41.33334
19/12/2022 14:30:00,0,40.00001,-40.00001
19/12/2022 14:45:00,0,43.33334,-43.33334
19/12/2022 15:00:00,0,44,-44
19/12/2022 15:15:00,0,40.66668,-40.66668
19/12/2022 15:30:00,0,40.8,-40.8
19/12/2022 15:45:00,0,42.66668,-42.66668
19/12/2022 16:00:00,0,42.80001,-42.80001
19/12/2022 16:15:00,0,42.66667,-42.66667
19/12/2022 16:30:00,0,43.2,-43.2
19/12/2022 16:45:00,0,46.66666,-46.66666
19/12/2022 17:00:00,0,45.2,-45.2
19/12/2022 17:15:00,0,44.66667,-44.66667
19/12/2022 17:30:00,0,43.2,-43.2
19/12/2022 17:45:00,0,46.66666,-46.66666
19/12/2022 18:00:00,0.4,44.4,-44
19/12/2022 18:15:00,0,46,-46
19/12/2022 18:30:00,0,43.60001,-43.60001
19/12/2022 18:45:00,0,43.33334,-43.33334
19/12/2022 19:00:00,0,42.40001,-42.40001
19/12/2022 19:15:00,0,44.66667,-44.66667
19/12/2022 19:30:00,0,46.4,-46.4
19/12/2022 19:45:00,0,42.66667,-42.66667
19/12/2022 20:00:00,0,40.80001,-40.80001
19/12/2022 20:15:00,0,40.66668,-40.66668
19/12/2022 20:30:00,0,38,-38
19/12/2022 20:45:00,0,40,-40
19/12/2022 21:00:00,0,40.40001,-40.40001
19/12/2022 21:15:00,0,38.66667,-38.66667
19/12/2022 21:30:00,0,37.2,-37.2
19/12/2022 21:45:00,0,37.33333,-37.33333
19/12/2022 22:00:00,0,34.8,-34.8
19/12/2022 22:15:00,0,36,-36
19/12/2022 22:30:00,0,36.4,-36.4
19/12/2022 22:45:00,0,32.66667,-32.66667
19/12/2022 23:00:00,0,32.8,-32.8
19/12/2022 23:15:00,0,34,-34
19/12/2022 23:30:00,0,32.8,-32.8
19/12/2022 23:45:00,0,30.66667,-30.66667
20/12/2022 00:00:00,0,30,-30
20/12/2022 00:15:00,0,31.33333,-31.33333
20/12/2022 00:30:00,0,30.4,-30.4
20/12/2022 00:45:00,0,30.66667,-30.66667
20/12/2022 01:00:00,0,30,-30
20/12/2022 01:15:00,0,29.33333,-29.33333
20/12/2022 01:30:00,0,28.8,-28.8
20/12/2022 01:45:00,0,30,-30
20/12/2022 02:00:00,0,28.8,-28.8
20/12/2022 02:15:00,0,28.66667,-28.66667
20/12/2022 02:30:00,0,28,-28
20/12/2022 02:45:00,0,28.66667,-28.66667
20/12/2022 03:00:00,0,27.2,-27.2
20/12/2022 03:15:00,0,28.66667,-28.66667
20/12/2022 03:30:00,0,29.2,-29.2
20/12/2022 03:45:00,0,30,-30
20/12/2022 04:00:00,0,26.8,-26.8
20/12/2022 04:15:00,0,29.33333,-29.33333
20/12/2022 04:30:00,0,29.6,-29.6
20/12/2022 04:45:00,0,29.33333,-29.33333
20/12/2022 05:00:00,0,29.6,-29.6
20/12/2022 05:15:00,0,28.66667,-28.66667
20/12/2022 05:30:00,0,30,-30
20/12/2022 05:45:00,0,33.33333,-33.33333
20/12/2022 06:00:00,0,32,-32
20/12/2022 06:15:00,0,34,-34
20/12/2022 06:30:00,0,33.2,-33.2
20/12/2022 06:45:00,0,36.66667,-36.66667
20/12/2022 07:00:00,0,37.2,-37.2
20/12/2022 07:15:00,0,38.66667,-38.66667
20/12/2022 07:30:00,0,38,-38
20/12/2022 07:45:00,0,42.00001,-42.00001
20/12/2022 08:00:00,0,41.20001,-41.20001
20/12/2022 08:15:00,0,42.66668,-42.66668
20/12/2022 08:30:00,0,42.8,-42.8
20/12/2022 08:45:00,0,44,-44
20/12/2022 09:00:00,0,44.4,-44.4
20/12/2022 09:15:00,0,46.66666,-46.66666
20/12/2022 09:30:00,0,44,-44
20/12/2022 09:45:00,0,46.66666,-46.66666
20/12/2022 10:00:00,0,46.8,-46.8
20/12/2022 10:15:00,0,44.66667,-44.66667
20/12/2022 10:30:00,0,44.4,-44.4
20/12/2022 10:45:00,0.4,46,-45.6
20/12/2022 11:00:00,0,44.4,-44.4
20/12/2022 11:15:00,0,42.66668,-42.66668
20/12/2022 11:30:00,0,45.2,-45.2
20/12/2022 11:45:00,0.4,46,-45.6
20/12/2022 12:00:00,0,44.4,-44.4
20/12/2022 12:15:00,0,43.33334,-43.33334
20/12/2022 12:30:00,0,43.2,-43.2
20/12/2022 12:45:00,0,43.33334,-43.33334
20/12/2022 13:00:00,0,45.2,-45.2
20/12/2022 13:15:00,0,44,-44
20/12/2022 13:30:00,0,41.60001,-41.60001
20/12/2022 13:45:00,0,41.33334,-41.33334
20/12/2022 14:00:00,0,42.40001,-42.40001
20/12/2022 14:15:00,0,41.33334,-41.33334
20/12/2022 14:30:00,0,42.00001,-42.00001
20/12/2022 14:45:00,0,44.66667,-44.66667
20/12/2022 15:00:00,0,44,-44
20/12/2022 15:15:00,0,39.33334,-39.33334
20/12/2022 15:30:00,0,39.60001,-39.60001
20/12/2022 15:45:00,0,40,-40
20/12/2022 16:00:00,0,41.60001,-41.60001
20/12/2022 16:15:00,0,46,-46
20/12/2022 16:30:00,0,43.60001,-43.60001
20/12/2022 16:45:00,0,41.33334,-41.33334
20/12/2022 17:00:00,0,41.60001,-41.60001
20/12/2022 17:15:00,0,42.00001,-42.00001
20/12/2022 17:30:00,0,42.00001,-42.00001
20/12/2022 17:45:00,0,42.66668,-42.66668
20/12/2022 18:00:00,0,44.8,-44.8
20/12/2022 18:15:00,0,43.33334,-43.33334
20/12/2022 18:30:00,0,42.40001,-42.40001
20/12/2022 18:45:00,0,47.33332,-47.33332
20/12/2022 19:00:00,0,42.40001,-42.40001
20/12/2022 19:15:00,0,44,-44
20/12/2022 19:30:00,0,42.40001,-42.40001
20/12/2022 19:45:00,0,41.33334,-41.33334
20/12/2022 20:00:00,0,40.8,-40.8
20/12/2022 20:15:00,0,40.00001,-40.00001
20/12/2022 20:30:00,0,38.4,-38.4
20/12/2022 20:45:00,0,36.66667,-36.66667
20/12/2022 21:00:00,0,37.2,-37.2
20/12/2022 21:15:00,0,42.00001,-42.00001
20/12/2022 21:30:00,0,38,-38
20/12/2022 21:45:00,0,34.66667,-34.66667
20/12/2022 22:00:00,0,35.2,-35.2
20/12/2022 22:15:00,0,34.66667,-34.66667
20/12/2022 22:30:00,0,32.8,-32.8
20/12/2022 22:45:00,0,34,-34
20/12/2022 23:00:00,0,33.2,-33.2
20/12/2022 23:15:00,0,32.66667,-32.66667
20/12/2022 23:30:00,0,32.8,-32.8
20/12/2022 23:45:00,0,30.66667,-30.66667
21/12/2022 00:00:00,0,29.2,-29.2
21/12/2022 00:15:00,0,31.33333,-31.33333
21/12/2022 00:30:00,0,30.4,-30.4
21/12/2022 00:45:00,0,28.66667,-28.66667
21/12/2022 01:00:00,0,27.2,-27.2
21/12/2022 01:15:00,0,28,-28
21/12/2022 01:30:00,0,27.6,-27.6
21/12/2022 01:45:00,0,30,-30
21/12/2022 02:00:00,0,28,-28
21/12/2022 02:15:00,0,28.66667,-28.66667
21/12/2022 02:30:00,0,27.6,-27.6
21/12/2022 02:45:00,0,26,-26
21/12/2022 03:00:00,0,28.4,-28.4
21/12/2022 03:15:00,0,26,-26
21/12/2022 03:30:00,0,26,-26
21/12/2022 03:45:00,0,28,-28
21/12/2022 04:00:00,0,27.6,-27.6
21/12/2022 04:15:00,0,27.33333,-27.33333
21/12/2022 04:30:00,0,27.6,-27.6
21/12/2022 04:45:00,0,27.33333,-27.33333
21/12/2022 05:00:00,0,28,-28
21/12/2022 05:15:00,0,30,-30
21/12/2022 05:30:00,0,30.8,-30.8
21/12/2022 05:45:00,0,33.33333,-33.33333
21/12/2022 06:00:00,0,30.4,-30.4
21/12/2022 06:15:00,0,31.33333,-31.33333
21/12/2022 06:30:00,0,36,-36
21/12/2022 06:45:00,0,34.66667,-34.66667
21/12/2022 07:00:00,0,38.4,-38.4
21/12/2022 07:15:00,0,37.33334,-37.33334
21/12/2022 07:30:00,0,37.6,-37.6
21/12/2022 07:45:00,0,40,-40
21/12/2022 08:00:00,0,39.20001,-39.20001
21/12/2022 08:15:00,0,43.33334,-43.33334
21/12/2022 08:30:00,0,42.80001,-42.80001
21/12/2022 08:45:00,0,42.66667,-42.66667
21/12/2022 09:00:00,0,42.8,-42.8
21/12/2022 09:15:00,0,45.33333,-45.33333
21/12/2022 09:30:00,0,46,-46
21/12/2022 09:45:00,0.4,47.33334,-46.93334
21/12/2022 10:00:00,0,46.4,-46.4
21/12/2022 10:15:00,0,44.66667,-44.66667
21/12/2022 10:30:00,0,44.4,-44.4
21/12/2022 10:45:00,0,44,-44
21/12/2022 11:00:00,0,44,-44
21/12/2022 11:15:00,0,42.00001,-42.00001
21/12/2022 11:30:00,0,44.8,-44.8
21/12/2022 11:45:00,0,45.75,-45.75
21/12/2022 12:00:00,0,46.39999,-46.39999
21/12/2022 12:15:00,0,45,-45
21/12/2022 12:30:00,0,42.40001,-42.40001
21/12/2022 12:45:00,0,43.33334,-43.33334
21/12/2022 13:00:00,0,42.40001,-42.40001
21/12/2022 13:15:00,0,42.00001,-42.00001
21/12/2022 13:30:00,0,42.80001,-42.80001
21/12/2022 13:45:00,0,42.66668,-42.66668
21/12/2022 14:00:00,0,45.6,-45.6
21/12/2022 14:15:00,0,44.66667,-44.66667
21/12/2022 14:30:00,0,42.40001,-42.40001
21/12/2022 14:45:00,0,40.00001,-40.00001
21/12/2022 15:00:00,0,40.8,-40.8
21/12/2022 15:15:00,0,44.66667,-44.66667
21/12/2022 15:30:00,0,42.00001,-42.00001
21/12/2022 15:45:00,0,41.33334,-41.33334
21/12/2022 16:00:00,0,42.40001,-42.40001
21/12/2022 16:15:00,0,42.66667,-42.66667
21/12/2022 16:30:00,0,40.00001,-40.00001
21/12/2022 16:45:00,0,40.66668,-40.66668
21/12/2022 17:00:00,0,43.6,-43.6
21/12/2022 17:15:00,0,42.66667,-42.66667
21/12/2022 17:30:00,0,45.2,-45.2
21/12/2022 17:45:00,0,40.66667,-40.66667
21/12/2022 18:00:00,0,40.80001,-40.80001
21/12/2022 18:15:00,0,44.66667,-44.66667
21/12/2022 18:30:00,0,46.8,-46.8
21/12/2022 18:45:00,0,42.66668,-42.66668
21/12/2022 19:00:00,0,42.00001,-42.00001
21/12/2022 19:15:00,0,41.33334,-41.33334
21/12/2022 19:30:00,0,43.6,-43.6
21/12/2022 19:45:00,0,42.66668,-42.66668
21/12/2022 20:00:00,0,42.40001,-42.40001
21/12/2022 20:15:00,0,40,-40
21/12/2022 20:30:00,0,40.00001,-40.00001
21/12/2022 20:45:00,0,38.66667,-38.66667
21/12/2022 21:00:00,0,36.8,-36.8
21/12/2022 21:15:00,0,37.33334,-37.33334
21/12/2022 21:30:00,0,36.4,-36.4
21/12/2022 21:45:00,0,36.66667,-36.66667
21/12/2022 22:00:00,0,36.8,-36.8
21/12/2022 22:15:00,0,34,-34
21/12/2022 22:30:00,0,33.6,-33.6
21/12/2022 22:45:00,0,35.33333,-35.33333
21/12/2022 23:00:00,0,33.6,-33.6
21/12/2022 23:15:00,0,35.33333,-35.33333
21/12/2022 23:30:00,0,32.4,-32.4
21/12/2022 23:45:00,0,30,-30
22/12/2022 00:00:00,0,30,-30
22/12/2022 00:15:00,0,29.33333,-29.33333
22/12/2022 00:30:00,0,30,-30
22/12/2022 00:45:00,0,26.66667,-26.66667
22/12/2022 01:00:00,0,26.8,-26.8
22/12/2022 01:15:00,0,28,-28
22/12/2022 01:30:00,0,28.4,-28.4
22/12/2022 01:45:00,0,28,-28
22/12/2022 02:00:00,0,27.2,-27.2
22/12/2022 02:15:00,0,26.66667,-26.66667
22/12/2022 02:30:00,0,25.6,-25.6
22/12/2022 02:45:00,0,26.66667,-26.66667
22/12/2022 03:00:00,0,28,-28
22/12/2022 03:15:00,0,27.33333,-27.33333
22/12/2022 03:30:00,0,26.4,-26.4
