Date of Reading,(CUS) IF0832 (Flow) (Flow (m3/hr)),(CUS) IF0833 (Flow) (Flow (m3/hr)),(IN) IF1801 (Flow) (Flow (m3/hr)),(OUT) IF0802 Flow (Flow (m3/hr)),Itchingfield 250mm east TM (Balance) (Flow (m3/hr))
08/11/2023 02:45:00,0,,5.284,0.32,4.964
08/11/2023 03:00:00,0,,5.18,0.4,4.78
08/11/2023 03:15:00,0,,5.224,0.4,4.824
08/11/2023 03:30:00,0,,5.18,0.36,4.82
08/11/2023 03:45:00,0,,5.404,0.44,4.964
08/11/2023 04:00:00,0,,5.216,0.36,4.856
08/11/2023 04:15:00,0,,5.08,0.32,4.76
08/11/2023 04:30:00,0,,7.312,0.48,6.832
08/11/2023 04:45:00,0,,5.388,0.4,4.988
08/11/2023 05:00:00,0,,5.68,0.76,4.92
08/11/2023 05:15:00,0,,6.672,1.64,5.032
08/11/2023 05:30:00,0,,6.772,1.72,5.052
08/11/2023 05:45:00,0,,6.4,0.84,5.56
08/11/2023 06:00:00,0,,7.172,1.04,6.132
08/11/2023 06:15:00,0,,12.544,2.16,10.384
08/11/2023 06:30:00,0,,20.524,2.92,17.604
08/11/2023 06:45:00,0,,25.992,4.08,21.912
08/11/2023 07:00:00,0,,31.328,6.28,25.048
08/11/2023 07:15:00,0,,42.43201,5.68,36.75201
08/11/2023 07:30:00,0,,42.06398,7.12,34.94398
08/11/2023 07:45:00,0,,33.872,6.32,27.552
08/11/2023 08:00:00,0,,22.532,6.76,15.772
08/11/2023 08:15:00,0,,23.452,5.08,18.372
08/11/2023 08:30:00,0,,25.988,4.44,21.548
08/11/2023 08:45:00,0,,19.964,2.88,17.084
08/11/2023 09:00:00,0,,17.716,3.24,14.476
08/11/2023 09:15:00,0,,15.404,2.08,13.324
08/11/2023 09:30:00,0,,17.38,3.2,14.18
08/11/2023 09:45:00,0,,17.436,2.36,15.076
08/11/2023 10:00:00,0,,17.96,2.16,15.8
08/11/2023 10:15:00,0,,21.976,3.12,18.856
08/11/2023 10:30:00,0,,19.04,2.88,16.16
08/11/2023 10:45:00,0,,18.14,1.8,16.34
08/11/2023 11:00:00,0,,16.292,2.8,13.492
08/11/2023 11:15:00,0,,19.22,2.2,17.02
08/11/2023 11:30:00,0,,23.764,3.12,20.644
08/11/2023 11:45:00,0,,19.688,3.4,16.288
08/11/2023 12:00:00,0,,13.24,2.64,10.6
08/11/2023 12:15:00,0,,9.664,1.84,7.824
08/11/2023 12:30:00,0,,9.812,2.12,7.692
08/11/2023 12:45:00,0,,14.732,1.96,12.772
08/11/2023 13:00:00,0,,13.104,2.92,10.184
08/11/2023 13:15:00,0,,12.792,2.52,10.272
08/11/2023 13:30:00,0,,14.856,1.52,13.336
08/11/2023 13:45:00,0,,14.42,1.52,12.9
08/11/2023 14:00:00,0,,17.992,1.56,16.432
08/11/2023 14:15:00,0,,19.804,1.84,17.964
08/11/2023 14:30:00,0,,11.732,1.68,10.052
08/11/2023 14:45:00,0,,10.26,2.2,8.06
08/11/2023 15:00:00,0,,14.152,2.28,11.872
08/11/2023 15:15:00,0,,12.5,1.8,10.7
08/11/2023 15:30:00,0,,12.096,2.08,10.016
08/11/2023 15:45:00,0,,15.572,1.44,14.132
08/11/2023 16:00:00,0,,18.684,1.56,17.124
08/11/2023 16:15:00,0,,21.6,2.2,19.4
08/11/2023 16:30:00,0,,17.604,3,14.604
08/11/2023 16:45:00,0,,14.016,2.28,11.736
08/11/2023 17:00:00,0,,14.396,2.36,12.036
08/11/2023 17:15:00,0,,20.304,2.08,18.224
08/11/2023 17:30:00,0,,16.676,4,12.676
08/11/2023 17:45:00,0,,18.036,4.84,13.196
08/11/2023 18:00:00,0,,18.556,3.96,14.596
08/11/2023 18:15:00,0,,16.768,4.16,12.608
08/11/2023 18:30:00,0,,23.62,6.76,16.86
08/11/2023 18:45:00,0,,19.528,5.6,13.928
08/11/2023 19:00:00,0,,21.388,4.76,16.628
08/11/2023 19:15:00,0,,14.364,4.44,9.924
08/11/2023 19:30:00,0,,19.548,4.2,15.348
08/11/2023 19:45:00,0,,22.564,4.08,18.484
08/11/2023 20:00:00,0,,13.644,4.48,9.164
08/11/2023 20:15:00,0,,10.464,3.68,6.784
08/11/2023 20:30:00,0,,14.672,3.36,11.312
08/11/2023 20:45:00,0,,13.364,3.8,9.564
08/11/2023 21:00:00,0,,14.816,4,10.816
08/11/2023 21:15:00,0,,15.744,4,11.744
08/11/2023 21:30:00,0,,15.744,3.6,12.144
08/11/2023 21:45:00,0,,18.216,2.76,15.456
08/11/2023 22:00:00,0,,18.008,3.76,14.248
08/11/2023 22:15:00,0,,15.8,2.76,13.04
08/11/2023 22:30:00,0,,15.592,3.64,11.952
08/11/2023 22:45:00,0,,13.852,3.44,10.412
08/11/2023 23:00:00,0,,10.872,3.52,7.352
08/11/2023 23:15:00,0,,8.912,1.88,7.032
08/11/2023 23:30:00,0,,8.956,2.36,6.596
08/11/2023 23:45:00,0,,8.452,1.64,6.812
09/11/2023 00:00:00,0,,7.252,0.84,6.412
09/11/2023 00:15:00,0,,7.192,1.04,6.152
09/11/2023 00:30:00,0,,6.448,0.84,5.608
09/11/2023 00:45:00,0,,5.952,0.88,5.072
09/11/2023 01:00:00,0,,7.868,1.4,6.468
09/11/2023 01:15:00,0,,7.136,0.72,6.416
09/11/2023 01:30:00,0,,6.112,0.52,5.592
09/11/2023 01:45:00,0,,5.456,0.48,4.976
09/11/2023 02:00:00,0,,5.32,0.48,4.84
09/11/2023 02:15:00,0,,6.54,0.6,5.94
09/11/2023 02:30:00,0,,5.796,0.56,5.236
09/11/2023 02:45:00,0,,7.368,0.72,6.648
09/11/2023 03:00:00,0,,5.476,0.48,4.996
09/11/2023 03:15:00,0,,6.128,0.6,5.528
09/11/2023 03:30:00,0,,6.364,0.56,5.804
09/11/2023 03:45:00,0,,6.768,0.56,6.208
09/11/2023 04:00:00,0,,5.716,0.48,5.236
09/11/2023 04:15:00,0,,5.196,0.4,4.796
09/11/2023 04:30:00,0,,6.18,0.88,5.3
09/11/2023 04:45:00,0,,5.448,0.6,4.848
09/11/2023 05:00:00,0,,5.78,0.64,5.14
09/11/2023 05:15:00,0,,6.156,0.84,5.316
09/11/2023 05:30:00,0,,6.6,0.68,5.92
09/11/2023 05:45:00,0,,7.856,1.2,6.656
09/11/2023 06:00:00,0,,8.04,1.48,6.56
09/11/2023 06:15:00,0,,16.068,2.4,13.668
09/11/2023 06:30:00,0,,25.088,2.08,23.008
09/11/2023 06:45:00,0,,26.304,4,22.304
09/11/2023 07:00:00,0,,32.624,5.92,26.704
09/11/2023 07:15:00,0,,37.116,6.24,30.876
09/11/2023 07:30:00,0,,41.19998,6.08,35.11998
09/11/2023 07:45:00,0,,34.54,5.84,28.7
09/11/2023 08:00:00,0,,24.976,5.64,19.336
09/11/2023 08:15:00,0,,27.636,6.08,21.556
09/11/2023 08:30:00,0,,23.788,5.08,18.708
09/11/2023 08:45:00,0,,17.324,4.44,12.884
09/11/2023 09:00:00,0,,17.032,3.4,13.632
09/11/2023 09:15:00,0,,12.192,3.2,8.992
09/11/2023 09:30:00,0,,13.172,2.6,10.572
09/11/2023 09:45:00,0,,16.988,2.68,14.308
09/11/2023 10:00:00,0,,16.452,2.76,13.692
09/11/2023 10:15:00,0,,15.324,2.76,12.564
09/11/2023 10:30:00,0,,14.62,2.36,12.26
09/11/2023 10:45:00,0,,15.272,2.16,13.112
09/11/2023 11:00:00,0,,12.628,2.76,9.868
09/11/2023 11:15:00,0,,19.84,3,16.84
09/11/2023 11:30:00,0,,20.944,2.08,18.864
09/11/2023 11:45:00,0,,14.808,3.6,11.208
09/11/2023 12:00:00,0,,14.42,2.04,12.38
09/11/2023 12:15:00,0,,15.712,2.56,13.152
09/11/2023 12:30:00,0,,10.756,2.32,8.436
09/11/2023 12:45:00,0,,11.544,1.96,9.584
09/11/2023 13:00:00,0,,13.724,2.16,11.564
09/11/2023 13:15:00,0,,14.44,2.24,12.2
09/11/2023 13:30:00,0,,17.548,1.72,15.828
09/11/2023 13:45:00,0,,17.704,1.76,15.944
09/11/2023 14:00:00,0,,12.788,1.8,10.988
09/11/2023 14:15:00,0,,20.964,2.2,18.764
09/11/2023 14:30:00,0,,16.868,1.6,15.268
09/11/2023 14:45:00,0,,12.296,2.84,9.456
09/11/2023 15:00:00,0,,15.644,1.88,13.764
09/11/2023 15:15:00,0,,17.752,1.72,16.032
09/11/2023 15:30:00,0,,21.792,2.4,19.392
09/11/2023 15:45:00,0,,22.66,2.2,20.46
09/11/2023 16:00:00,0,,23.512,1.16,22.352
09/11/2023 16:15:00,0,,25.232,1.96,23.272
09/11/2023 16:30:00,0,,22.776,2.32,20.456
09/11/2023 16:45:00,0,,23.816,2.2,21.616
09/11/2023 17:00:00,0,,22.424,2.56,19.864
09/11/2023 17:15:00,0,,25.624,2.4,23.224
09/11/2023 17:30:00,0,,22.56,3.08,19.48
09/11/2023 17:45:00,0,,24.6,3.64,20.96
09/11/2023 18:00:00,0,,20.088,3.32,16.768
09/11/2023 18:15:00,0,,23.596,2.92,20.676
09/11/2023 18:30:00,0,,24.944,3.72,21.224
09/11/2023 18:45:00,0,,24.132,3.44,20.692
09/11/2023 19:00:00,0,,24.068,5.36,18.708
09/11/2023 19:15:00,0,,19.252,3.6,15.652
09/11/2023 19:30:00,0,,23.26,4.08,19.18
09/11/2023 19:45:00,0,,15.072,4.72,10.352
09/11/2023 20:00:00,0,,14.088,3.64,10.448
09/11/2023 20:15:00,0,,25.272,4.28,20.992
09/11/2023 20:30:00,0,,17.076,4.28,12.796
09/11/2023 20:45:00,0,,13.72,4.56,9.16
09/11/2023 21:00:00,0,,19.632,3.44,16.192
09/11/2023 21:15:00,0,,19.96,3.48,16.48
09/11/2023 21:30:00,0,,14.228,3.8,10.428
09/11/2023 21:45:00,0,,18.948,3.28,15.668
09/11/2023 22:00:00,0,,15.084,2.36,12.724
09/11/2023 22:15:00,0,,17.332,3.8,13.532
09/11/2023 22:30:00,0,,12.28,3.52,8.76
09/11/2023 22:45:00,0,,12.728,2.48,10.248
09/11/2023 23:00:00,0,,11.16,3.16,8
09/11/2023 23:15:00,0,,10.596,1.24,9.356
09/11/2023 23:30:00,0,,9.352,1.12,8.232
09/11/2023 23:45:00,0,,9.26,2.36,6.9
10/11/2023 00:00:00,0,,7.528,1.88,5.648
10/11/2023 00:15:00,0,,10.232,2.12,8.112
10/11/2023 00:30:00,0,,6.364,1.04,5.324
10/11/2023 00:45:00,0,,8.612,0.76,7.852
10/11/2023 01:00:00,0,,5.564,0.52,5.044
10/11/2023 01:15:00,0,,5.688,0.48,5.208
10/11/2023 01:30:00,0,,6.016,0.52,5.496
10/11/2023 01:45:00,0,,5.952,0.32,5.632
10/11/2023 02:00:00,0,,5.424,0.48,4.944
10/11/2023 02:15:00,0,,5.344,0.32,5.024
10/11/2023 02:30:00,0,,5.308,0.44,4.868
10/11/2023 02:45:00,0,,5.504,0.32,5.184
10/11/2023 03:00:00,0,,9.156,0.36,8.796
10/11/2023 03:15:00,0,,5.196,0.36,4.836
10/11/2023 03:30:00,0,,5.568,0.28,5.288
10/11/2023 03:45:00,0,,6.96,0.32,6.64
10/11/2023 04:00:00,0,,5.14,0.4,4.74
10/11/2023 04:15:00,0,,5.172,0.28,4.892
10/11/2023 04:30:00,0,,5.328,0.6,4.728
10/11/2023 04:45:00,0,,5.428,0.64,4.788
10/11/2023 05:00:00,0,,5.412,0.72,4.692
10/11/2023 05:15:00,0,,6.224,1.32,4.904
10/11/2023 05:30:00,0,,9.42,1.4,8.02
10/11/2023 05:45:00,0,,6.704,0.68,6.024
10/11/2023 06:00:00,0,,8.252,1.08,7.172
10/11/2023 06:15:00,0,,13.188,1.72,11.468
10/11/2023 06:30:00,0,,22.008,2.88,19.128
10/11/2023 06:45:00,0,,24.548,3.04,21.508
10/11/2023 07:00:00,0,,32.752,5.96,26.792
10/11/2023 07:15:00,0,,33.116,5.56,27.556
10/11/2023 07:30:00,0,,39.12001,5.16,33.96001
10/11/2023 07:45:00,0,,40.56401,6.84,33.72401
10/11/2023 08:00:00,0,,25.78,6.28,19.5
10/11/2023 08:15:00,0,,24.896,5.92,18.976
10/11/2023 08:30:00,0,,23.316,5.44,17.876
10/11/2023 08:45:00,0,,15.992,4.36,11.632
10/11/2023 09:00:00,0,,14.22,3.48,10.74
10/11/2023 09:15:00,0,,17.804,3.4,14.404
10/11/2023 09:30:00,0,,14.26,2.76,11.5
10/11/2023 09:45:00,0,,18.484,3.6,14.884
10/11/2023 10:00:00,0,,20.116,2.64,17.476
10/11/2023 10:15:00,0,,14.204,2.56,11.644
10/11/2023 10:30:00,0,,16.632,2.56,14.072
10/11/2023 10:45:00,0,,11.904,2.72,9.184
10/11/2023 11:00:00,0,,10.624,2.6,8.024
10/11/2023 11:15:00,0,,16.752,1.96,14.792
10/11/2023 11:30:00,0,,16.072,3.04,13.032
10/11/2023 11:45:00,0,,18.26,3.84,14.42
10/11/2023 12:00:00,0,,14.18,3.52,10.66
10/11/2023 12:15:00,0,,9.62,2.16,7.46
10/11/2023 12:30:00,0,,10.968,2.52,8.448
10/11/2023 12:45:00,0,,9.884,2.04,7.844
10/11/2023 13:00:00,0,,11.528,2.56,8.968
10/11/2023 13:15:00,0,,13.964,2.08,11.884
10/11/2023 13:30:00,0,,11.356,1.72,9.636
10/11/2023 13:45:00,0,,15.44,1.64,13.8
10/11/2023 14:00:00,0,,17.1,1.92,15.18
10/11/2023 14:15:00,0,,19.528,1.96,17.568
10/11/2023 14:30:00,0,,14.596,1.8,12.796
10/11/2023 14:45:00,0,,11.484,1.8,9.684
10/11/2023 15:00:00,0,,13.364,2.08,11.284
10/11/2023 15:15:00,0,,12.032,2.24,9.792
10/11/2023 15:30:00,0,,11.424,2.16,9.264
10/11/2023 15:45:00,0,,13.42,3.12,10.3
10/11/2023 16:00:00,0,,23.512,3.44,20.072
10/11/2023 16:15:00,0,,16.584,2.84,13.744
10/11/2023 16:30:00,0,,21.204,2.8,18.404
10/11/2023 16:45:00,0,,14.94,3.04,11.9
10/11/2023 17:00:00,0,,14.8,2.8,12
10/11/2023 17:15:00,0,,20.464,2.44,18.024
10/11/2023 17:30:00,0,,14.368,3.28,11.088
10/11/2023 17:45:00,0,,19.36,4.28,15.08
10/11/2023 18:00:00,0,,14.352,4.2,10.152
10/11/2023 18:15:00,0,,17.876,3.88,13.996
10/11/2023 18:30:00,0,,17.072,4.56,12.512
10/11/2023 18:45:00,0,,18.66,4.4,14.26
10/11/2023 19:00:00,0,,24.92,5.52,19.4
10/11/2023 19:15:00,0,,15.032,4.6,10.432
10/11/2023 19:30:00,0,,16.156,4.52,11.636
10/11/2023 19:45:00,0,,19.512,5.4,14.112
10/11/2023 20:00:00,0,,17.744,4.2,13.544
10/11/2023 20:15:00,0,,17.612,3.28,14.332
10/11/2023 20:30:00,0,,15.6,3.04,12.56
10/11/2023 20:45:00,0,,17.484,3.12,14.364
10/11/2023 21:00:00,0,,12.516,2.64,9.876
10/11/2023 21:15:00,0,,16.344,2.48,13.864
10/11/2023 21:30:00,0,,14.032,2.76,11.272
10/11/2023 21:45:00,0,,20.188,3.92,16.268
10/11/2023 22:00:00,0,,15.944,2.64,13.304
10/11/2023 22:15:00,0,,15.768,2.52,13.248
10/11/2023 22:30:00,0,,19.26,2.92,16.34
10/11/2023 22:45:00,0,,9.584,2.16,7.424
10/11/2023 23:00:00,0,,9.084,2,7.084
10/11/2023 23:15:00,0,,11.2,1.76,9.44
10/11/2023 23:30:00,0,,10.04,1.96,8.08
10/11/2023 23:45:00,0,,7.312,1.44,5.872
11/11/2023 00:00:00,0,,8.752,0.96,7.792
11/11/2023 00:15:00,0,,8.828,0.88,7.948
11/11/2023 00:30:00,0,,6.196,1.04,5.156
11/11/2023 00:45:00,0,,5.6,0.8,4.8
11/11/2023 01:00:00,0,,8.436,0.68,7.756
11/11/2023 01:15:00,0,,5.816,0.96,4.856
11/11/2023 01:30:00,0,,5.42,0.56,4.86
11/11/2023 01:45:00,0,,5.688,0.6,5.088
11/11/2023 02:00:00,0,,8.524,1.08,7.444
11/11/2023 02:15:00,0,,5.376,0.76,4.616
11/11/2023 02:30:00,0,,5.52,0.76,4.76
11/11/2023 02:45:00,0,,8.036,0.48,7.556
11/11/2023 03:00:00,0,,7.408,0.44,6.968
11/11/2023 03:15:00,0,,5.072,0.44,4.632
11/11/2023 03:30:00,0,,7.096,0.44,6.656
11/11/2023 03:45:00,0,,6.876,0.48,6.396
11/11/2023 04:00:00,0,,5.744,0.48,5.264
11/11/2023 04:15:00,0,,5.588,0.44,5.148
11/11/2023 04:30:00,0,,8.508,0.64,7.868
11/11/2023 04:45:00,0,,5.54,0.48,5.06
11/11/2023 05:00:00,0,,6.144,0.4,5.744
11/11/2023 05:15:00,0,,11.072,0.6,10.472
11/11/2023 05:30:00,0,,11.56,0.68,10.88
11/11/2023 05:45:00,0,,13.624,1.36,12.264
11/11/2023 06:00:00,0,,10.424,0.64,9.784
11/11/2023 06:15:00,0,,15.36,0.64,14.72
11/11/2023 06:30:00,0,,17.512,1.28,16.232
11/11/2023 06:45:00,0,,21.568,1.84,19.728
11/11/2023 07:00:00,0,,28.46,2.52,25.94
11/11/2023 07:15:00,0,,26.38,2.68,23.7
11/11/2023 07:30:00,0,,35.04,3.44,31.6
11/11/2023 07:45:00,0,,33.576,3.56,30.016
11/11/2023 08:00:00,0,,24.764,4.88,19.884
11/11/2023 08:15:00,0,,22.056,6.6,15.456
11/11/2023 08:30:00,0,,24.272,5.88,18.392
11/11/2023 08:45:00,0,,16.308,5.08,11.228
11/11/2023 09:00:00,0,,20.696,6,14.696
11/11/2023 09:15:00,0,,15.8,5.44,10.36
11/11/2023 09:30:00,0,,15.64,6.28,9.36
11/11/2023 09:45:00,0,,18.432,5.92,12.512
11/11/2023 10:00:00,0,,16.376,5.56,10.816
11/11/2023 10:15:00,0,,17.016,5.76,11.256
11/11/2023 10:30:00,0,,11.588,4.52,7.068
11/11/2023 10:45:00,0,,16.216,4.76,11.456
11/11/2023 11:00:00,0,,13.436,5.08,8.356
11/11/2023 11:15:00,0,,17.02,4.96,12.06
11/11/2023 11:30:00,0,,16.016,3.52,12.496
11/11/2023 11:45:00,0,,23.156,4.24,18.916
11/11/2023 12:00:00,0,,19.216,3.28,15.936
11/11/2023 12:15:00,0,,17.504,4.44,13.064
11/11/2023 12:30:00,0,,19.136,4.52,14.616
11/11/2023 12:45:00,0,,20.136,3.84,16.296
11/11/2023 13:00:00,0,,15.684,3.52,12.164
11/11/2023 13:15:00,0,,20,3.36,16.64
11/11/2023 13:30:00,0,,13.588,3.16,10.428
11/11/2023 13:45:00,0,,14.896,3.4,11.496
11/11/2023 14:00:00,0,,17.612,2.56,15.052
11/11/2023 14:15:00,0,,15.648,3.56,12.088
11/11/2023 14:30:00,0,,14.168,3.44,10.728
11/11/2023 14:45:00,0,,12.696,2.72,9.976
11/11/2023 15:00:00,0,,12.272,3.24,9.032
11/11/2023 15:15:00,0,,17.932,2.76,15.172
11/11/2023 15:30:00,0,,18.712,2.04,16.672
11/11/2023 15:45:00,0,,15.836,2.6,13.236
11/11/2023 16:00:00,0,,21.048,3.8,17.248
11/11/2023 16:15:00,0,,19.896,3.4,16.496
11/11/2023 16:30:00,0,,18.98,4.16,14.82
11/11/2023 16:45:00,0,,17.676,3.52,14.156
11/11/2023 17:00:00,0,,18.824,3.64,15.184
11/11/2023 17:15:00,0,,18.348,3.08,15.268
11/11/2023 17:30:00,0,,18.932,3.08,15.852
11/11/2023 17:45:00,0,,23.776,3.44,20.336
11/11/2023 18:00:00,0,,23.84,4.32,19.52
11/11/2023 18:15:00,0,,23.076,4.04,19.036
11/11/2023 18:30:00,0,,20.324,3.8,16.524
11/11/2023 18:45:00,0,,21.096,3.84,17.256
11/11/2023 19:00:00,0,,19.088,4.2,14.888
11/11/2023 19:15:00,0,,14.56,3.6,10.96
11/11/2023 19:30:00,0,,16.632,2.68,13.952
11/11/2023 19:45:00,0,,17.924,3.72,14.204
11/11/2023 20:00:00,0,,12.012,3.44,8.572
11/11/2023 20:15:00,0,,11.424,3.24,8.184
11/11/2023 20:30:00,0,,12.536,2.92,9.616
11/11/2023 20:45:00,0,,10.692,2.48,8.212
11/11/2023 21:00:00,0,,11.964,3,8.964
11/11/2023 21:15:00,0,,14.544,2.56,11.984
11/11/2023 21:30:00,0,,11.072,2.2,8.872
11/11/2023 21:45:00,0,,10.66,1.76,8.9
11/11/2023 22:00:00,0,,12.908,1.72,11.188
11/11/2023 22:15:00,0,,14.608,1.92,12.688
11/11/2023 22:30:00,0,,14.352,2.84,11.512
11/11/2023 22:45:00,0,,13.376,2.72,10.656
11/11/2023 23:00:00,0,,12.236,2.08,10.156
11/11/2023 23:15:00,0,,12.7,2.04,10.66
11/11/2023 23:30:00,0,,11.74,1.96,9.78
11/11/2023 23:45:00,0,,11.88,1.4,10.48
12/11/2023 00:00:00,0,,9.052,1.16,7.892
12/11/2023 00:15:00,0,,10.044,1.04,9.004
12/11/2023 00:30:00,0,,7.396,1.2,6.196
12/11/2023 00:45:00,0,,7.312,1.72,5.592
12/11/2023 01:00:00,0,,6.632,0.84,5.792
12/11/2023 01:15:00,0,,6.772,0.68,6.092
12/11/2023 01:30:00,0,,5.952,0.64,5.312
12/11/2023 01:45:00,0,,5.576,0.76,4.816
12/11/2023 02:00:00,0,,7.176,0.68,6.496
12/11/2023 02:15:00,0,,5.192,0.36,4.832
12/11/2023 02:30:00,0,,5.456,0.36,5.096
12/11/2023 02:45:00,0,,7.676,0.36,7.316
12/11/2023 03:00:00,0,,5.324,0.44,4.884
12/11/2023 03:15:00,0,,5.248,0.32,4.928
12/11/2023 03:30:00,0,,5.148,0.28,4.868
12/11/2023 03:45:00,0,,5.156,0.28,4.876
12/11/2023 04:00:00,0,,5.136,0.32,4.816
12/11/2023 04:15:00,0,,5.264,0.4,4.864
12/11/2023 04:30:00,0,,6.396,0.28,6.116
12/11/2023 04:45:00,0,,5.196,0.36,4.836
12/11/2023 05:00:00,0,,5.412,0.4,5.012
12/11/2023 05:15:00,0,,5.392,0.52,4.872
12/11/2023 05:30:00,0,,7.416,0.44,6.976
12/11/2023 05:45:00,0,,5.816,0.44,5.376
12/11/2023 06:00:00,0,,5.524,0.44,5.084
12/11/2023 06:15:00,0,,5.576,0.56,5.016
12/11/2023 06:30:00,0,,5.712,0.72,4.992
12/11/2023 06:45:00,0,,5.908,0.68,5.228
12/11/2023 07:00:00,0,,6.572,0.88,5.692
12/11/2023 07:15:00,0,,8.984,1.28,7.704
12/11/2023 07:30:00,0,,11.88,2.04,9.84
12/11/2023 07:45:00,0,,16.632,3.44,13.192
12/11/2023 08:00:00,0,,16.608,3.52,13.088
12/11/2023 08:15:00,0,,20.288,3.64,16.648
12/11/2023 08:30:00,0,,24.052,4.84,19.212
12/11/2023 08:45:00,0,,30.464,6.12,24.344
12/11/2023 09:00:00,0,,40.34401,6.56,33.78401
12/11/2023 09:15:00,0,,39.31999,6.6,32.71999
12/11/2023 09:30:00,0,,45.70801,6.64,39.06801
12/11/2023 09:45:00,0,,26.228,6.08,20.148
12/11/2023 10:00:00,0,,17.64,6.92,10.72
12/11/2023 10:15:00,0,,15.396,5.64,9.756
12/11/2023 10:30:00,0,,17.708,4.52,13.188
12/11/2023 10:45:00,0,,13.896,5.36,8.536
12/11/2023 11:00:00,0,,12.108,4.88,7.228
12/11/2023 11:15:00,0,,11.328,4.28,7.048
12/11/2023 11:30:00,0,,14.732,4.44,10.292
12/11/2023 11:45:00,0,,18.356,5.36,12.996
12/11/2023 12:00:00,0,,21.352,5.28,16.072
12/11/2023 12:15:00,0,,17.264,4.68,12.584
12/11/2023 12:30:00,0,,21.22,4.72,16.5
12/11/2023 12:45:00,0,,14.356,4.32,10.036
12/11/2023 13:00:00,0,,18.372,4.08,14.292
12/11/2023 13:15:00,0,,18.46,3.84,14.62
12/11/2023 13:30:00,0,,18.94,4.28,14.66
12/11/2023 13:45:00,0,,11.5,3.24,8.26
12/11/2023 14:00:00,0,,19.46,4.16,15.3
12/11/2023 14:15:00,0,,16.932,3.32,13.612
12/11/2023 14:30:00,0,,14.768,3.36,11.408
12/11/2023 14:45:00,0,,12.792,3.76,9.032
12/11/2023 15:00:00,0,,16.54,3.36,13.18
12/11/2023 15:15:00,0,,14.028,3.08,10.948
12/11/2023 15:30:00,0,,11.744,2.68,9.064
12/11/2023 15:45:00,0,,11.928,2.92,9.008
12/11/2023 16:00:00,0,,15.72,3.64,12.08
12/11/2023 16:15:00,0,,22.084,3.92,18.164
12/11/2023 16:30:00,0,,12.736,3.64,9.096
12/11/2023 16:45:00,0,,13.472,3.84,9.632
12/11/2023 17:00:00,0,,19.552,3.96,15.592
12/11/2023 17:15:00,0,,14.424,3.84,10.584
12/11/2023 17:30:00,0,,19.528,5.6,13.928
12/11/2023 17:45:00,0,,14.952,5.04,9.912
12/11/2023 18:00:00,0,,23.072,5.68,17.392
12/11/2023 18:15:00,0,,14.488,5.12,9.368
12/11/2023 18:30:00,0,,17.284,6.04,11.244
12/11/2023 18:45:00,0,,17.348,4.52,12.828
12/11/2023 19:00:00,0,,16.62,4.56,12.06
12/11/2023 19:15:00,0,,14.408,3.6,10.808
12/11/2023 19:30:00,0,,16.216,3.96,12.256
12/11/2023 19:45:00,0,,15.092,3.72,11.372
12/11/2023 20:00:00,0,,23.528,3.28,20.248
12/11/2023 20:15:00,0,,17.512,3.8,13.712
12/11/2023 20:30:00,0,,15.86,3.32,12.54
12/11/2023 20:45:00,0,,13.212,2.68,10.532
12/11/2023 21:00:00,0,,19.036,3.28,15.756
12/11/2023 21:15:00,0,,15.136,4.16,10.976
12/11/2023 21:30:00,0,,14.192,3.24,10.952
12/11/2023 21:45:00,0,,15.18,2.88,12.3
12/11/2023 22:00:00,0,,16.032,2.6,13.432
12/11/2023 22:15:00,0,,18.464,2.84,15.624
12/11/2023 22:30:00,0,,15.84,2.44,13.4
12/11/2023 22:45:00,0,,11.812,2.88,8.932
12/11/2023 23:00:00,0,,10.26,2.36,7.9
12/11/2023 23:15:00,0,,11.112,1.88,9.232
12/11/2023 23:30:00,0,,10.392,2.16,8.232
12/11/2023 23:45:00,0,,7.492,1.04,6.452
13/11/2023 00:00:00,0,,7.036,1.32,5.716
13/11/2023 00:15:00,0,,8.444,0.96,7.484
13/11/2023 00:30:00,0,,6.468,1.12,5.348
13/11/2023 00:45:00,0,,6.284,0.84,5.444
13/11/2023 01:00:00,0,,5.596,0.44,5.156
13/11/2023 01:15:00,0,,5.904,0.48,5.424
13/11/2023 01:30:00,0,,6.076,0.6,5.476
13/11/2023 01:45:00,0,,5.264,0.4,4.864
13/11/2023 02:00:00,0,,5.796,0.36,5.436
13/11/2023 02:15:00,0,,7.828,0.56,7.268
13/11/2023 02:30:00,0,,5.756,0.48,5.276
13/11/2023 02:45:00,0,,5.548,0.48,5.068
13/11/2023 03:00:00,0,,5.716,0.44,5.276
13/11/2023 03:15:00,0,,5.392,0.32,5.072
13/11/2023 03:30:00,0,,5.824,0.48,5.344
13/11/2023 03:45:00,0,,6.044,0.52,5.524
13/11/2023 04:00:00,0,,6.156,0.32,5.836
13/11/2023 04:15:00,0,,5.176,0.28,4.896
13/11/2023 04:30:00,0,,5.684,0.32,5.364
13/11/2023 04:45:00,0,,5.484,0.36,5.124
13/11/2023 05:00:00,0,,8.152,0.56,7.592
13/11/2023 05:15:00,0,,6.436,0.6,5.836
13/11/2023 05:30:00,0,,7.248,1.56,5.688
13/11/2023 05:45:00,0,,7.508,1.52,5.988
13/11/2023 06:00:00,0,,8.344,1.64,6.704
13/11/2023 06:15:00,0,,12.684,2.36,10.324
