Date of Reading,(IN) NX1301 (Flow) (Flow (m3/hr)),(OUT) CS0401 (Flow) (Flow (m3/hr)),(OUT) CS1201 (Flow) (Flow (m3/hr)),(OUT) CS0501 (Flow) (Flow (m3/hr)),(OUT) CS0301 (Flow) (Flow (m3/hr)),(OUT) CS0101 (Flow) (Flow (m3/hr)),(OUT) CS0202 (Flow) (Flow (m3/hr)),Coltstaple 400mm trunk main (Balance) (Flow (m3/hr))
30/12/2021 16:00:00,135.60001,25,32.4,36.11999,21.4,15.32,7.68,-2.31998
30/12/2021 16:15:00,137.2,24.8,33.6,35.6,21.32,15.48,7.8,-1.4
30/12/2021 16:30:00,133.6,26.64,32.4,34.24,20,14.44,7.8,-1.92
30/12/2021 16:45:00,142.80001,24.92,36.4,37.64002,22.36,16,7.36,-1.88001
30/12/2021 17:00:00,141.19999,26.12,35.2,34.8,24.72,15.04,7.52,-2.20001
30/12/2021 17:15:00,146.00002,26.44,36,37.68001,22.96,17,7.6,-1.67999
30/12/2021 17:30:00,142.00002,25.72,32.8,37.36001,24.72,16.48,6.72,-1.79999
30/12/2021 17:45:00,136.4,24.68,29.6,36.4,24,16.2,7.64,-2.12
30/12/2021 18:00:00,147.6,30.56,32.4,38.52,23.32,16.36,8.32,-1.88
30/12/2021 18:15:00,150.00001,31.16,34,41.04,20.64,16.04,8.88,-1.75999
30/12/2021 18:30:00,151.2,28.32,32.8,41.4,24.76,17.04,7.52,-0.64
30/12/2021 18:45:00,148,29.96,32.4,40.16002,23.4,16.48,7.76,-2.16002
30/12/2021 19:00:00,148,33.76,28.4,40.47998,23.44,16.76,7.36,-2.19998
30/12/2021 19:15:00,137.59999,28,29.6,38.48,22.44,15.04,6.32,-2.28001
30/12/2021 19:30:00,136.8,25.44,31.2,38.36002,21.56,15.28,7,-2.04002
30/12/2021 19:45:00,132.8,25.48,28.8,38.04001,18.92,15.72,7.84,-2.00001
30/12/2021 20:00:00,123.19999,25.44,26.4,32.96,18.64,13.16,7.72,-1.12001
30/12/2021 20:15:00,129.6,27.24,27.6,35.92,20.04,13.32,7.44,-1.96
30/12/2021 20:30:00,121.60001,25.64,27.2,32.64,17.88,12.8,6.76,-1.31999
30/12/2021 20:45:00,120.00002,24.4,25.6,33.6,17.84,13.64,6.72,-1.79998
30/12/2021 21:00:00,118.8,24.12,25.6,32.52,17.88,13.68,6.48,-1.48
30/12/2021 21:15:00,119.2,23.72,26,31.88,19.04,13.68,6.64,-1.76
30/12/2021 21:30:00,110.00002,21.64,23.6,27.4,17.64,13.56,7.28,-1.11998
30/12/2021 21:45:00,108.4,20.6,25.2,27.28,16.52,13.2,6.72,-1.12
30/12/2021 22:00:00,112,21.88,23.2,28.6,19.52,13.16,6.72,-1.08
30/12/2021 22:15:00,114.00001,23.28,24,30.04,19.8,12.52,6.16,-1.79999
30/12/2021 22:30:00,116.80002,22.16,24,33.32,18.52,13.56,6.56,-1.31998
30/12/2021 22:45:00,112.39999,23.08,24,31.44,15.92,13.12,6.32,-1.48001
30/12/2021 23:00:00,107.6,20.76,23.6,30.28,15.72,12.88,6.12,-1.76
30/12/2021 23:15:00,99.60001,19.04,21.6,26.16,15.32,12.96,5.32,-0.79999
30/12/2021 23:30:00,94.79999,17.64,20,24.48,14.56,13.12,6.36,-1.36001
30/12/2021 23:45:00,91.59998,17.72,20.4,21.96,12.48,13.84,5.8,-0.60002
31/12/2021 00:00:00,85.60001,16.04,20,19.16,12.64,12.52,5.48,-0.23999
31/12/2021 00:15:00,76.39999,13.96,16,17.24,11.88,11.16,5,1.15999
31/12/2021 00:30:00,73.59998,14.2,16,15.8,12,10.64,4.68,0.27998
31/12/2021 00:45:00,66.80002,13.28,14.4,14.36,10.88,9.88,4.28,-0.27998
31/12/2021 01:00:00,64.8,13.32,14,13.28,10.04,9.64,4.52,0
31/12/2021 01:15:00,63.20002,12.52,13.6,13.08,10.04,9.24,4.6,0.12002
31/12/2021 01:30:00,57.2,11.04,11.6,11.72,9.64,9.08,3.92,0.2
31/12/2021 01:45:00,57.2,11.32,11.6,10.72,9.76,9.32,3.64,0.84
31/12/2021 02:00:00,56.40001,11.32,11.6,11.4,9.08,8.72,3.92,0.36001
31/12/2021 02:15:00,55.19999,11.08,12,10.16,8.88,9.04,3.72,0.31999
31/12/2021 02:30:00,54.4,10.96,10.8,11.16,8.76,8.28,3.76,0.68
31/12/2021 02:45:00,54,10.88,11.2,10.92,8.8,8.44,3.68,0.08
31/12/2021 03:00:00,52.80001,10.68,10.4,10.12,8.56,8.92,3.52,0.60001
31/12/2021 03:15:00,52.40002,10.64,10.8,9.52,8.72,8.88,3.56,0.28002
31/12/2021 03:30:00,51.59999,10.84,10.4,9.68,8.24,8.12,3.72,0.59999
31/12/2021 03:45:00,51.59999,10.48,10.8,9.72,8.4,8.4,3.52,0.27999
31/12/2021 04:00:00,51.59999,10.56,10,9.84,8.44,8.48,3.6,0.67999
31/12/2021 04:15:00,50.8,10.44,10.8,9.6,8.08,8.08,3.48,0.32
31/12/2021 04:30:00,51.19999,10.32,10.4,9.52,8,8.52,3.56,0.87999
31/12/2021 04:45:00,51.19999,10.2,10.8,9.56,8.52,8.24,3.56,0.31999
31/12/2021 05:00:00,51.59999,10.44,10,9.6,8.36,8.36,3.68,1.15999
31/12/2021 05:15:00,52.40002,10.68,10.8,10.44,8.4,8.4,3.84,-0.15998
31/12/2021 05:30:00,55.19999,10.88,12.4,10.2,8.6,8.92,3.56,0.63999
31/12/2021 05:45:00,56.80001,11.28,12,11.52,9.4,8.6,3.84,0.16001
31/12/2021 06:00:00,59.60002,10.56,13.2,12.36,9.8,9,3.48,1.20002
31/12/2021 06:15:00,62.79998,12.2,14,13.04,10,9.56,3.52,0.47998
31/12/2021 06:30:00,64.4,12.32,14.4,12.96,10.84,9.64,3.96,0.28
31/12/2021 06:45:00,72.4,14.12,15.2,16.6,12.76,10.04,4.04,-0.36
31/12/2021 07:00:00,80.79998,15.88,16.8,20.44,13,10.56,4.68,-0.56002
31/12/2021 07:15:00,87.59999,17.16,19.2,22.24,13.04,11.68,4.92,-0.64001
31/12/2021 07:30:00,103.60001,20.16,22.8,25.8,16.4,13.04,6.32,-0.91999
31/12/2021 07:45:00,110.80001,23.16,22.4,28.28,16.36,14.56,7.2,-1.15999
31/12/2021 08:00:00,126.4,24.24,28,33.16,19.72,15.2,7.56,-1.48
31/12/2021 08:15:00,138.80002,24.96,29.6,40.20001,22.2,16.48,7.16,-1.79999
31/12/2021 08:30:00,144.79999,27.12,31.6,40.88002,21.8,16.92,9.08,-2.60003
31/12/2021 08:45:00,166.39999,33.24,35.2,46.48,28,17.48,8.92,-2.92001
31/12/2021 09:00:00,180,36.60001,36,52.31999,28.52,18.32,11.36,-3.12
31/12/2021 09:15:00,192.40002,40.20001,39.6,53.07998,30.48,22.44,10.2,-3.59997
31/12/2021 09:30:00,195.60002,39.76002,42.00001,55.04,30,20.24,11.48,-2.92001
31/12/2021 09:45:00,196.80001,37.72001,44.79998,57.31999,30.92,20,9.72,-3.67997
31/12/2021 10:00:00,200.80001,42.68002,43.6,57.31999,29.6,20.64,10.96,-4
31/12/2021 10:15:00,198,38.95999,40.39999,60.76001,30.36,20.52,11.32,-4.31999
31/12/2021 10:30:00,195.20003,38.2,43.6,55.91999,28.6,21.56,10.96,-3.63996
31/12/2021 10:45:00,196.00002,39.16001,40,55.76,32.2,21.2,11.24,-3.55999
31/12/2021 11:00:00,196.00002,39.35999,40,56.59999,32,21.76,9.88,-3.59996
31/12/2021 11:15:00,190.00001,36.36,36.79999,59.56002,31.32,20,9.76,-3.8
31/12/2021 11:30:00,181.20002,36.11999,36.79999,52.31999,30.12,20.64,8.4,-3.19995
31/12/2021 11:45:00,176.4,36.11999,35.2,49.36,30.04,19.32,9.28,-2.91999
31/12/2021 12:00:00,176.8,31.6,38.40001,48.92,28.2,20.08,10.2,-0.60001
31/12/2021 12:15:00,168.8,32.52,36,47.36002,27.04,19.52,9,-2.64002
31/12/2021 12:30:00,166.80002,33.56,33.2,46.96002,27.64,18.68,9,-2.24
31/12/2021 12:45:00,165.6,33.96,33.6,46.28002,26.88,17.92,9.36,-2.40002
31/12/2021 13:00:00,161.6,32.24,33.6,43.6,27.44,17.88,9.16,-2.32
31/12/2021 13:15:00,156.00002,33.08,32.4,41.87999,25.76,16.6,8.52,-2.23997
31/12/2021 13:30:00,153.60001,30.64,30.8,43.12001,24.32,17.48,9.6,-2.36
31/12/2021 13:45:00,150.40001,29.92,30,40.79999,24.04,18.4,9.68,-2.43998
31/12/2021 14:00:00,149.20002,29.4,31.6,41.87999,23,16.44,9.44,-2.55997
31/12/2021 14:15:00,143.6,28.56,28.8,38.59999,24.52,16.44,8.88,-2.19999
31/12/2021 14:30:00,140.4,27.44,27.2,40.72,21.92,16.84,8.48,-2.2
31/12/2021 14:45:00,143.20001,27.8,27.6,43.31999,22.76,15.8,8.36,-2.43998
31/12/2021 15:00:00,142.80001,28.96,27.2,42.48,21.48,16.4,8.84,-2.55999
31/12/2021 15:15:00,144.79999,28.56,27.6,43.67999,22.12,17.04,8.4,-2.6
31/12/2021 15:30:00,138.80002,26.36,26,42.04001,20.8,17.6,8.84,-2.83999
31/12/2021 15:45:00,143.20001,29.12,28,40.20001,22.4,16.84,8.64,-2
31/12/2021 16:00:00,144.4,28.84,28,42.16,22.52,17.6,7.6,-2.32
31/12/2021 16:15:00,143.20001,26.52,30.4,37.36001,22.96,19.68,7.72,-1.44
31/12/2021 16:30:00,149.60002,26.4,34,40.96001,24.48,18.4,7.92,-2.55999
31/12/2021 16:45:00,158,29.16,33.6,47.27999,25.28,17.52,8.44,-3.27999
31/12/2021 17:00:00,151.99999,29.96,35.6,36.56002,24.08,17.64,10.08,-1.92003
31/12/2021 17:15:00,145.20002,27.72,34,39.35999,22.32,16.16,7.96,-2.31997
31/12/2021 17:30:00,154.8,30.64,33.6,42.64002,26.16,16.44,8,-2.68002
31/12/2021 17:45:00,152.40002,29.68,31.2,42.08,24.72,16.24,8.76,-0.27998
31/12/2021 18:00:00,160.80001,33.6,31.2,46.08,23.44,19.6,9.64,-2.75999
31/12/2021 18:15:00,155.2,29.28,32,44.56001,25.48,18.76,7.64,-2.52001
31/12/2021 18:30:00,150.00001,28.36,33.2,39.2,24.04,18.8,8.6,-2.19999
31/12/2021 18:45:00,151.2,29.36,30.8,42.19999,24.6,18.44,7.96,-2.15999
31/12/2021 19:00:00,146.40001,28.8,29.6,40.75999,21.84,19,8.88,-2.47998
31/12/2021 19:15:00,135.60001,26.04,29.6,37.12,21.2,15.44,7.76,-1.55999
31/12/2021 19:30:00,130.39999,24.44,27.6,36.83999,19.88,16.32,7.88,-2.56
31/12/2021 19:45:00,121.20001,23.56,24.4,34.16,18.2,14.28,8.28,-1.67999
31/12/2021 20:00:00,112.39999,20.68,23.2,31.24,16.36,14.04,7.88,-1.00001
31/12/2021 20:15:00,114.8,23.32,23.6,31.68,17.6,13.48,7.2,-2.08
31/12/2021 20:30:00,110.40001,21.04,23.6,28.96,16.32,13.68,7.72,-0.91999
31/12/2021 20:45:00,106.80001,20.68,21.6,29.16,16.36,13.72,6.6,-1.31999
31/12/2021 21:00:00,104,20.64,22.8,28.6,15.32,11.92,6.08,-1.36
31/12/2021 21:15:00,108.79999,21.4,24,29.56,15.68,11.92,7.16,-0.92001
31/12/2021 21:30:00,101.59999,19.96,20.4,28,16.44,11.72,6.28,-1.20001
31/12/2021 21:45:00,100.4,20.12,20.4,27.04,15.48,11.52,6.48,-0.64
31/12/2021 22:00:00,96.8,19.48,20.8,26.72,14.04,11.12,6.08,-1.44
31/12/2021 22:15:00,95.19998,18.84,20,25.72,14.92,11.56,5.32,-1.16002
31/12/2021 22:30:00,96.40001,18.88,20.4,24.28,15.92,11.24,6.4,-0.71999
31/12/2021 22:45:00,97.2,19.44,20.8,26.56,14.36,11.12,6,-1.08
31/12/2021 23:00:00,95.60002,19.76,20,26.36,13.32,11.64,6.12,-1.59998
31/12/2021 23:15:00,94.79999,19.08,19.2,26.04,13.76,11.96,5.52,-0.76001
31/12/2021 23:30:00,95.60002,17.32,22,23.28,14.84,12,5.88,0.28002
31/12/2021 23:45:00,90.79999,19.12,20,21.72,14.48,10.88,5.08,-0.48001
01/01/2022 00:00:00,87.19999,17.52,18,22.16,13.96,10.96,5.44,-0.84001
01/01/2022 00:15:00,74.00002,15,14.8,17.76,12,9.72,4.76,-0.03998
01/01/2022 00:30:00,90,17.28,18.4,23.56,14.72,11.04,5.48,-0.48
01/01/2022 00:45:00,90.79999,17.4,19.2,22.12,14.64,12.4,5.84,-0.80001
01/01/2022 01:00:00,87.19999,15.96,18.8,20.52,14.36,12,5.96,-0.40001
01/01/2022 01:15:00,84.39998,15.8,18.4,20,12.92,12.64,5.28,-0.64002
01/01/2022 01:30:00,78.40001,15.4,16.8,18.08,12.72,11.04,4.68,-0.31999
01/01/2022 01:45:00,74.40001,14.48,14.8,18,11.52,11.04,5.04,-0.47999
01/01/2022 02:00:00,72,14.04,14.8,16.44,11.24,10.44,4.96,0.08
01/01/2022 02:15:00,71.20001,14.08,15.2,15.12,11.28,10.56,4.92,0.04001
01/01/2022 02:30:00,67.60001,13.24,14,14.28,10.84,10.6,4.68,-0.03999
01/01/2022 02:45:00,62.79998,12.24,13.2,12.84,10.12,10.16,4.6,-0.36002
01/01/2022 03:00:00,60.40001,11.52,12,12.56,10.04,9.68,4.36,0.24001
01/01/2022 03:15:00,58.39999,11.8,12,11.56,9.28,9.24,4.04,0.47999
01/01/2022 03:30:00,57.6,11.32,12.4,11.16,9.52,9.16,3.92,0.12
01/01/2022 03:45:00,55.59998,10.96,11.2,11.04,9.04,8.92,3.8,0.63998
01/01/2022 04:00:00,57.2,10.88,12.4,11.44,8.88,9.28,3.92,0.4
01/01/2022 04:15:00,52.40002,10.48,10.4,9.64,8.48,9.04,4,0.36002
01/01/2022 04:30:00,53.6,11.08,10.8,9.96,8.48,8.88,3.96,0.44
01/01/2022 04:45:00,52.40002,10.32,10.4,9.28,8.68,8.84,3.72,1.16002
01/01/2022 05:00:00,52.40002,10.36,11.2,9.56,8.56,8.64,3.72,0.36002
01/01/2022 05:15:00,53.20001,10.44,11.2,9.32,8.4,9.24,4,0.60001
01/01/2022 05:30:00,54.4,10.08,10.8,9.6,9.12,9.84,3.68,1.28
01/01/2022 05:45:00,54,10.64,11.6,9.76,8.56,9.84,3.6,0
01/01/2022 06:00:00,58.39999,11.16,12.8,10.48,10,9.56,3.72,0.67999
01/01/2022 06:15:00,59.60002,12,12.8,11.48,9.96,9.56,3.6,0.20002
01/01/2022 06:30:00,60.00001,12.4,14,11.48,9.72,8.64,3.64,0.12001
01/01/2022 06:45:00,62.39999,12.72,14.4,11.84,9.96,8.92,4.08,0.47999
01/01/2022 07:00:00,65.99999,13.16,14.8,13.92,10.36,9.48,4.08,0.19999
01/01/2022 07:15:00,71.20001,14.44,16.4,15.56,10.8,9.4,4.8,-0.19999
01/01/2022 07:30:00,80.79998,15.96,17.2,18.68,12.72,10.84,5.16,0.23998
01/01/2022 07:45:00,86.4,16.88,20,21.2,12.36,10.48,5.84,-0.36
01/01/2022 08:00:00,96.40001,19.52,20,24.96,14.72,12,6.16,-0.95999
01/01/2022 08:15:00,109.19999,20.8,22.8,26.68,18.6,14.44,6.72,-0.84001
01/01/2022 08:30:00,124.80001,24.16,27.2,35.08,18.68,14.08,7.68,-2.07999
01/01/2022 08:45:00,143.20001,27.72,31.6,41.47999,20.28,16.72,7.8,-2.39998
01/01/2022 09:00:00,153.60001,30.76,33.2,44.07998,22.8,18.12,7.68,-3.03997
01/01/2022 09:15:00,166.39999,34.4,35.2,47.08001,24.56,20.52,7.68,-3.04002
01/01/2022 09:30:00,169.6,33.08,34,53.92001,25.72,18.04,8,-3.16001
01/01/2022 09:45:00,185.20002,36.16002,40.39999,52.92,29.2,20.04,10.08,-3.59999
01/01/2022 10:00:00,189.60001,36.68,39.6,58.12002,28.48,20.8,9.52,-3.60001
01/01/2022 10:15:00,196.00002,39.28,41.60002,59.68001,27.8,22.4,9.52,-4.28001
01/01/2022 10:30:00,201.2,39.24,42.40001,60.23999,30.04,23,10.64,-4.36
01/01/2022 10:45:00,198.80003,37.32001,42.00001,59.19998,30.52,23.52,10.04,-3.79997
01/01/2022 11:00:00,194.8,37.12,44.79998,55.84,28.72,19.32,12.08,-3.07998
01/01/2022 11:15:00,196.40002,36.20002,42.8,55.64002,28.64,22,11.68,-0.56002
01/01/2022 11:30:00,186.40001,37.4,40.79999,53.07998,28.96,20.08,9.68,-3.59996
01/01/2022 11:45:00,184.40003,37.04,39.2,51.95999,29.16,20.68,9.24,-2.87996
01/01/2022 12:00:00,177.60002,35.12,39.2,48.52001,27.52,20.88,8.88,-2.51999
01/01/2022 12:15:00,173.2,33.72,37.19999,49.32,26.84,19.72,9.64,-3.23999
01/01/2022 12:30:00,167.20002,33.24,34.8,47.48,27.16,17.6,9.28,-2.35998
